Template A,Attribute A,Template B,Attribute B,Property A,Property B,Annotation,Notes (in case of confusion),Class A,Class B,Domain Property A, Domain Property B, Range Property A, Range Property B,C1,C2,C3a,C3b,M1,M2,M3,M4a,M4b,M5a,M5b,TB1,TB2,TB3,TB4,TB5,TB6,TB7,TB8,TB9,TB10,TB11
Infobox_Christian_leader,enthroned,Infobox_kardinaal,tijdvak1,dbo:activeYearsStartYear,dbo:activeYearsEndYear,Correct as it is now,,,dbo:Cardinal,,,xsd:gYear,xsd:gYear,0.6585,0.9024,0.6829,1,41,27,37,28,41,41,41,0,0,0,0,0,0,0,0,1,0,0
Infobox_tunnel,open,Infobox_tunnel,bouwjaar,dbo:openingYear,dbo:yearOfConstruction,Correct as it is now,,,,,dbo:Place,xsd:gYear,xsd:gYear,0.931,0.2069,0.1724,0,29,27,6,5,0,29,29,0,0,0,0,0,0,0,0,1,0,0
Infobox_person,yearsactive,Infobox_filmregisseur,overleden,dbo:activeYearsEndYear,dbo:deathYear,Correct as it is now,,dbo:Person,dbo:Person,,dbo:Person,xsd:gYear,xsd:gYear,0.1453,0.2123,0.6313,0.1061,179,26,38,113,19,179,179,0,0,1,0,0,0,0,0,1,0,0
Infobox_Christian_leader,enthroned,Infobox_kardinaal,tijdvak2,dbo:activeYearsStartYear,dbo:activeYearsEndYear,Correct as it is now,,,dbo:Cardinal,,,xsd:gYear,xsd:gYear,0.6341,0.8049,0.6829,1,41,26,33,28,41,41,41,0,0,0,0,0,0,0,0,1,0,0
Infobox_Christian_leader,enthroned,Infobox_kardinaal,tijdvak3,dbo:activeYearsStartYear,dbo:activeYearsEndYear,Correct as it is now,,,dbo:Cardinal,,,xsd:gYear,xsd:gYear,0.6098,0.7805,0.6829,1,41,25,32,28,41,41,41,0,0,0,0,0,0,0,0,1,0,0
Infobox_single,Length,Infobox_nummer,Duur,dbo:runtime,dbo:playingTime,Correct as it is now,,dbo:Single,dbo:Song,dbo:Work,,xsd:double,xsd:double,0.6757,0.6216,0,0,37,25,23,0,0,37,37,0,0,0,0,0,0,0,0,1,0,0
Infobox_color,g,Infobox_kleur,g,dbo:rgbCoordinateGreen,dbo:rgbCoordinateBlue,Wrong - should be the same,dbo:rgbCoordinateGreen is correct,dbo:Colour,dbo:Colour,dbo:Colour,dbo:Colour,xsd:nonNegativeInteger,xsd:nonNegativeInteger,0.8519,0.1481,0.8148,0.8148,27,23,4,22,22,27,27,0,0,1,0,0,1,0,0,1,0,0
Infobox_university,faculty,Infobox_universiteit,staf,dbo:facultySize,dbo:staff,Correct as it is now,,dbo:University,dbo:University,dbo:EducationalInstitution,dbo:EducationalInstitution,xsd:nonNegativeInteger,xsd:nonNegativeInteger,0.213,0.8148,0.5278,0,108,23,88,57,0,108,108,0,0,1,0,0,1,0,0,1,0,0
Persondata,DATE_OF_BIRTH,Infobox_voetballer,geboortedatum,dbo:birthYear,dbo:birthDate,Wrong - should be the same,,dbo:Person,dbo:SoccerPlayer,dbo:Person,dbo:Person,xsd:gYear,xsd:date,0.0044,0.9952,0.9933,0,4779,21,4756,4747,0,4779,4779,0,0,0,0,1,1,0,0,0,0,0
Infobox_color,b,Infobox_kleur,b,dbo:rgbCoordinateBlue,dbo:rgbCoordinateGreen,Wrong - should be the same,dbo:rgbCoordinateBlue is correct,dbo:Colour,dbo:Colour,dbo:Colour,dbo:Colour,xsd:nonNegativeInteger,xsd:nonNegativeInteger,0.7778,0.2222,0.8148,0.8148,27,21,6,22,22,27,27,0,0,1,0,0,1,0,0,1,0,0
Infobox_person,birth_date,Infobox_acteur,geboren,dbo:birthYear,dbo:birthDate,Wrong - should be the same,,dbo:Person,dbo:Actor,dbo:Person,dbo:Person,xsd:gYear,xsd:date,0.0034,0.9966,0.9951,0.9966,6152,21,6131,6122,6131,6152,6152,0,0,0,0,1,1,0,0,0,0,0
Infobox_French_commune,INSEE,Infobox_plaats_in_Réunion,code,dbo:inseeCode,dbo:municipalityCode,Correct as it is now,,dbo:Settlement,dbo:Settlement,dbo:Settlement,dbo:Place,xsd:string,xsd:string,1,0,0,0,21,21,0,0,0,21,21,0,0,1,0,0,0,1,0,1,0,0
Infobox_royalty,reign,Infobox_heerser,regeerperiode,dbo:activeYearsEndYear,dbo:activeYearsStartYear,Wrong - should be the same,,dbo:Royalty,dbo:Monarch,,,xsd:gYear,xsd:gYear,0.2326,0.907,0.7791,1,86,20,78,67,86,86,86,0,0,0,0,0,0,0,0,1,0,0
Persondata,date_of_death,Infobox_heerser,regeerperiode,dbo:deathYear,dbo:activeYearsEndYear,Correct as it is now,,dbo:Person,dbo:Monarch,dbo:Person,,xsd:gYear,xsd:gYear,0.4348,0.2609,0.087,0,46,20,12,4,0,46,46,0,0,0,0,1,0,0,0,1,0,0
Persondata,DATE_OF_DEATH,Infobox_kunstenaar,jaren-actief,dbo:deathYear,dbo:activeYearsEndYear,Correct as it is now,,dbo:Person,dbo:Artist,dbo:Person,,xsd:gYear,xsd:gYear,0.6786,0.3214,0.0357,0,28,19,9,1,0,28,28,0,0,0,0,1,0,0,0,1,0,0
Infobox_economist,birth_date,Infobox_winnaar_Prijs_van_de_Zweedse_Rijksbank_voor_economie,periode,dbo:birthDate,dbo:deathDate,Wrong - should be the same,dbo:birthDate is correct,dbo:Economist,dbo:Person,dbo:Person,dbo:Person,xsd:date,xsd:date,0.4524,0.5714,0.5714,0.5476,42,19,24,24,23,42,42,0,0,0,1,0,1,0,0,1,0,0
Infobox_Bridge,open,Infobox_brug,bouwjaar,dbo:openingYear,dbo:buildingStartYear,Correct as it is now,,,dbo:Bridge,,dbo:ArchitecturalStructure,xsd:gYear,xsd:gYear,0.7037,0.5926,0,0.0741,27,19,16,0,2,27,27,0,0,0,0,0,0,0,0,1,0,0
Infobox_person,birth_date,Infobox_acteur,geboren,dbo:birthDate,dbo:birthYear,Wrong - should be the same,,dbo:Person,dbo:Actor,dbo:Person,dbo:Person,xsd:date,xsd:gYear,0.0031,0.9969,0.9969,0.9863,6205,19,6186,6186,6120,6205,6205,0,0,0,0,1,1,0,0,0,0,0
Infobox_rail_line,notrack,SP-data,SPOREN,dbo:numberOfTracks,dbo:numberOfLanes,Wrong - should be the same,,dbo:RailwayLine,dbo:RailwayLine,dbo:Infrastructure,dbo:RouteOfTransportation,xsd:nonNegativeInteger,xsd:nonNegativeInteger,0.95,0.1,0,0,20,19,2,0,0,20,20,0,0,1,0,0,0,0,1,1,0,0
Infobox_ship_career,Ship_commissioned,Infobox_schip,Schip_in_de_vaart_genomen,dbo:commissioningDate,dbo:introductionDate,Correct as it is now,,dbo:Ship,dbo:Ship,dbo:Ship,dbo:MeanOfTransportation,xsd:date,xsd:date,0.9048,0.0952,0,0.0476,21,19,2,0,1,21,21,0,0,1,0,0,0,1,0,1,0,0
Infobox_bridge,open,Infobox_brug,bouwstartjaar,dbo:openingYear,dbo:buildingStartYear,Correct as it is now,,dbo:Bridge,dbo:Bridge,,dbo:ArchitecturalStructure,xsd:gYear,xsd:gYear,0.4318,0.4545,0,0,44,19,20,0,0,44,44,0,0,1,0,0,0,0,0,1,0,0
Persondata,DATE_OF_DEATH,Infobox_heerser,regeerperiode,dbo:deathYear,dbo:activeYearsEndYear,Correct as it is now,,dbo:Person,dbo:Monarch,dbo:Person,,xsd:gYear,xsd:gYear,0.3913,0.2174,0.087,0,46,18,10,4,0,46,46,0,0,0,0,1,0,0,0,1,0,0
Infobox_station,code,Infobox_spoorwegstation_Ierland,stationscode,dbo:agencyStationCode,dbo:code,Wrong - should be the same,,dbo:Station,dbo:RailwayStation,dbo:Station,,xsd:string,xsd:string,0.25,0.75,0,0,72,18,54,0,0,72,72,0,0,0,0,1,0,0,0,1,0,0
Infobox_person,death_date,Infobox_auteur,jaren-actief,dbo:deathYear,dbo:activeYearsEndYear,Correct as it is now,,dbo:Person,dbo:Writer,dbo:Person,,xsd:gYear,xsd:gYear,0.7391,0.2609,0.0435,0.2609,23,17,6,1,6,23,23,0,0,0,0,1,0,0,0,1,0,0
Infobox_badminton_player,height,Infobox_badmintonner,lengte,dbo:height,dbo:length,Wrong - should be the same,,dbo:BadmintonPlayer,dbo:BadmintonPlayer,,,xsd:double,xsd:double,0.85,0.15,0,0,20,17,3,0,0,20,20,0,0,1,0,0,0,0,0,1,0,0
Persondata,DATE_OF_DEATH,Infobox_kardinaal,tijdvak1,dbo:deathYear,dbo:activeYearsEndYear,Correct as it is now,,dbo:Person,dbo:Cardinal,dbo:Person,,xsd:gYear,xsd:gYear,0.3696,0.8043,0.0652,0,46,17,37,3,0,46,46,0,0,0,0,1,0,0,0,1,0,0
Infobox_book,release_date,Infobox_boek,uitgiftedatum_origineel,dbo:releaseDate,dbo:publicationDate,Correct as it is now,,dbo:Book,dbo:Book,,,xsd:date,xsd:date,0.4857,0,0,0,35,17,0,0,0,35,35,0,0,1,0,0,0,0,0,1,0,0
Taxobox,synonyms,Taxobox_vlinder,w-naam,dbo:synonym,dbo:scientificName,Correct as it is now,,,dbo:Insect,,dbo:Species,xsd:string,xsd:string,0.0118,0.9941,0,0,1353,16,1345,0,0,1353,1353,0,0,0,0,0,0,0,0,1,0,0
Infobox_person,death_date,Infobox_filmregisseur,jaren-actief,dbo:deathYear,dbo:activeYearsEndYear,Correct as it is now,,dbo:Person,dbo:Person,dbo:Person,,xsd:gYear,xsd:gYear,0.3478,0.6522,0.3696,0.6522,46,16,30,17,30,46,46,0,0,1,0,0,0,0,0,1,0,0
Infobox_book,release_date,Infobox_boek,uitgiftedatum,dbo:releaseDate,dbo:publicationDate,Correct as it is now,,dbo:Book,dbo:Book,,,xsd:date,xsd:date,0.4571,0.0571,0,0,35,16,2,0,0,35,35,0,0,1,0,0,0,0,0,1,0,0
Persondata,DATE_OF_DEATH,Infobox_kardinaal,tijdvak2,dbo:deathYear,dbo:activeYearsEndYear,Correct as it is now,,dbo:Person,dbo:Cardinal,dbo:Person,,xsd:gYear,xsd:gYear,0.3478,0.7609,0.0652,0,46,16,35,3,0,46,46,0,0,0,0,1,0,0,0,1,0,0
Infobox_ship_career,Ship_commissioned,Infobox_marineschip,indienst,dbo:commissioningDate,dbo:introductionDate,Wrong - should be the same,,dbo:Ship,dbo:Ship,dbo:Ship,dbo:MeanOfTransportation,xsd:date,xsd:date,0.8,0.3,0,0,20,16,6,0,0,20,20,0,0,1,0,0,0,1,0,1,0,0
Infobox_Olympics_Canada,bronze,Infobox_Canada_op_Olympische_Spelen,goud,dbo:numberOfBronzeMedalsWon,dbo:numberOfGoldMedalsWon,Correct as it is now,,dbo:OlympicResult,dbo:OlympicResult,dbo:SportCompetitionResult,dbo:SportCompetitionResult,xsd:nonNegativeInteger,xsd:nonNegativeInteger,0.3902,0.6098,0.6098,0.6341,41,16,25,25,26,41,41,0,0,1,0,0,1,0,0,1,0,0
Infobox_Olympics_Canada,gold,Infobox_Canada_op_Olympische_Spelen,brons,dbo:numberOfGoldMedalsWon,dbo:numberOfBronzeMedalsWon,Correct as it is now,,dbo:OlympicResult,dbo:OlympicResult,dbo:SportCompetitionResult,dbo:SportCompetitionResult,xsd:nonNegativeInteger,xsd:nonNegativeInteger,0.3571,0.6429,0.619,0.619,42,15,27,26,26,42,42,0,0,1,0,0,1,0,0,1,0,0
Infobox_Election,election_date,Infobox_verkiezingen,datum,dbo:startDate,dbo:date,Wrong - should be the same,,,dbo:Election,dbo:Event,,xsd:date,xsd:date,0.8824,0.1176,0,0,17,15,2,0,0,17,17,0,0,0,0,0,0,0,0,1,0,0
Infobox_Christian_leader,enthroned,Infobox_kardinaal,tijdvak4,dbo:activeYearsStartYear,dbo:activeYearsEndYear,Correct as it is now,,,dbo:Cardinal,,,xsd:gYear,xsd:gYear,0.3659,0.439,0.6829,1,41,15,18,28,41,41,41,0,0,0,0,0,0,0,0,1,0,0
Infobox_single,Length,Infobox_muziekalbum,duur,dbo:runtime,dbo:playingTime,Correct as it is now,,dbo:Single,dbo:Album,dbo:Work,,xsd:double,xsd:double,0.4054,0.7027,0,0,37,15,26,0,0,37,37,0,0,0,0,0,0,0,0,1,0,0
Infobox_album,Released,Infobox_muziekalbum,datum,dbo:releaseDate,dbo:recordDate,Correct as it is now,,dbo:Album,dbo:Album,,dbo:MusicalWork,xsd:date,xsd:date,0.6364,0.4545,0.0909,0,22,14,10,2,0,22,22,0,0,1,0,0,0,0,0,1,0,0
Persondata,DATE_OF_DEATH,Infobox_kardinaal,tijdvak3,dbo:deathYear,dbo:activeYearsEndYear,Correct as it is now,,dbo:Person,dbo:Cardinal,dbo:Person,,xsd:gYear,xsd:gYear,0.3043,0.6522,0.0652,0,46,14,30,3,0,46,46,0,0,0,0,1,0,0,0,1,0,0
Infobox_Military_Conflict,date,Infobox_militair_conflict,date,dbo:date,dbo:startDate,Wrong - should be the same,,,dbo:MilitaryConflict,,dbo:Event,xsd:date,xsd:date,0.9286,0.1429,0,0,14,13,2,0,0,14,14,0,0,0,0,0,0,0,0,1,0,0
Infobox_settlement,area_total_km2,Infobox_regio,km2,dbo:areaTotal,dbo:area,Wrong - should be the same,,,dbo:Region,dbo:Place,,xsd:double,xsd:double,0.4643,0.5357,0.0714,0,28,13,15,2,0,28,28,0,0,0,0,0,0,0,0,1,0,0
Infobox_person,death_date,Infobox_acteur,overleden,dbo:deathYear,dbo:deathDate,Wrong - should be the same,,dbo:Person,dbo:Actor,dbo:Person,dbo:Person,xsd:gYear,xsd:date,0.0081,0.9919,0.9919,0.9919,1477,12,1465,1465,1465,1477,1477,0,0,0,0,1,1,0,0,0,0,0
Infobox_Olympics_Switzerland,silver,Infobox_Zwitserland_op_Olympische_Spelen,goud,dbo:numberOfSilverMedalsWon,dbo:numberOfGoldMedalsWon,Correct as it is now,,dbo:OlympicResult,dbo:OlympicResult,dbo:SportCompetitionResult,dbo:SportCompetitionResult,xsd:nonNegativeInteger,xsd:nonNegativeInteger,0.3077,0.6923,0.6923,0.6667,39,12,27,27,26,39,39,0,0,1,0,0,1,0,0,1,0,0
Infobox_color,s,Infobox_kleur,y,dbo:hsvCoordinateSaturation,dbo:cmykCoordinateYellow,Correct as it is now,,dbo:Colour,dbo:Colour,dbo:Colour,dbo:Colour,xsd:integer,xsd:integer,0.5,0.5,0.375,0.4583,24,12,12,9,11,24,24,0,0,1,0,0,1,0,0,1,0,0
Infobox_person,death_date,Infobox_acteur,overleden,dbo:deathDate,dbo:deathYear,Wrong - should be the same,,dbo:Person,dbo:Actor,dbo:Person,dbo:Person,xsd:date,xsd:gYear,0.0081,0.9919,0.9919,0.9892,1480,12,1468,1468,1464,1480,1480,0,0,0,0,1,1,0,0,0,0,0
Infobox_person,birth_date,Infobox_professioneel_worstelaar,geboortedatum,dbo:birthDate,dbo:deathDate,Wrong - should be the same,dbo:deathDate is wrong,dbo:Person,dbo:Wrestler,dbo:Person,dbo:Person,xsd:date,xsd:date,1,0.0833,0.0833,0,12,12,1,1,0,12,12,0,0,0,0,1,1,0,0,1,0,0
Infobox_Olympics_Switzerland,gold,Infobox_Zwitserland_op_Olympische_Spelen,zilver,dbo:numberOfGoldMedalsWon,dbo:numberOfSilverMedalsWon,Correct as it is now,,dbo:OlympicResult,dbo:OlympicResult,dbo:SportCompetitionResult,dbo:SportCompetitionResult,xsd:nonNegativeInteger,xsd:nonNegativeInteger,0.3158,0.6842,0.6842,0.6842,38,12,26,26,26,38,38,0,0,1,0,0,1,0,0,1,0,0
Infobox_Olympics_Switzerland,gold,Infobox_Zwitserland_op_Olympische_Spelen,brons,dbo:numberOfGoldMedalsWon,dbo:numberOfBronzeMedalsWon,Correct as it is now,,dbo:OlympicResult,dbo:OlympicResult,dbo:SportCompetitionResult,dbo:SportCompetitionResult,xsd:nonNegativeInteger,xsd:nonNegativeInteger,0.3077,0.6923,0.6923,0.6923,39,12,27,27,27,39,39,0,0,1,0,0,1,0,0,1,0,0
Infobox_Olympics_Switzerland,bronze,Infobox_Zwitserland_op_Olympische_Spelen,goud,dbo:numberOfBronzeMedalsWon,dbo:numberOfGoldMedalsWon,Correct as it is now,,dbo:OlympicResult,dbo:OlympicResult,dbo:SportCompetitionResult,dbo:SportCompetitionResult,xsd:nonNegativeInteger,xsd:nonNegativeInteger,0.3077,0.6923,0.6923,0.6923,39,12,27,27,27,39,39,0,0,1,0,0,1,0,0,1,0,0
Infobox_Olympics_Belgium,gold,Infobox_België_op_Olympische_Spelen,zilver,dbo:numberOfGoldMedalsWon,dbo:numberOfSilverMedalsWon,Correct as it is now,,dbo:OlympicResult,dbo:OlympicResult,dbo:SportCompetitionResult,dbo:SportCompetitionResult,xsd:nonNegativeInteger,xsd:nonNegativeInteger,0.4444,0.5556,0.5556,0.5185,27,12,15,15,14,27,27,0,0,1,0,0,1,0,0,1,0,0
Infobox_Olympics_Belgium,silver,Infobox_België_op_Olympische_Spelen,goud,dbo:numberOfSilverMedalsWon,dbo:numberOfGoldMedalsWon,Correct as it is now,,dbo:OlympicResult,dbo:OlympicResult,dbo:SportCompetitionResult,dbo:SportCompetitionResult,xsd:nonNegativeInteger,xsd:nonNegativeInteger,0.4615,0.5385,0.5385,0.5385,26,12,14,14,14,26,26,0,0,1,0,0,1,0,0,1,0,0
Persondata,DATE_OF_DEATH,Infobox_auteur,jaren-actief,dbo:deathYear,dbo:activeYearsEndYear,Correct as it is now,,dbo:Person,dbo:Writer,dbo:Person,,xsd:gYear,xsd:gYear,0.6667,0.2778,0.0556,0.2778,18,12,5,1,5,18,18,0,0,0,0,1,0,0,0,1,0,0
Infobox_country,area_km2,Infobox_regio,km2,dbo:areaTotal,dbo:area,Wrong - should be the same,,dbo:Country,dbo:Region,dbo:Place,,xsd:double,xsd:double,0.5238,0.8571,0,0,21,11,18,0,0,21,21,0,0,0,0,0,0,0,0,1,0,0
Infobox_Olympics_Italy,bronze,Infobox_Italië_op_Olympische_Spelen,goud,dbo:numberOfBronzeMedalsWon,dbo:numberOfGoldMedalsWon,Correct as it is now,,dbo:OlympicResult,dbo:OlympicResult,dbo:SportCompetitionResult,dbo:SportCompetitionResult,xsd:nonNegativeInteger,xsd:nonNegativeInteger,0.3056,0.6944,0.6944,0.6944,36,11,25,25,25,36,36,0,0,1,0,0,1,0,0,1,0,0
Taxobox,synonyms,Taxobox,w-naam,dbo:synonym,dbo:scientificName,Correct as it is now,,,dbo:Species,,dbo:Species,xsd:string,xsd:string,0.0041,0.9981,0,0,2667,11,2662,0,0,2667,2667,0,0,0,0,0,0,0,0,1,0,0
Infobox_Olympics_Sweden,silver,Infobox_Zweden_op_Olympische_Spelen,goud,dbo:numberOfSilverMedalsWon,dbo:numberOfGoldMedalsWon,Correct as it is now,,dbo:OlympicResult,dbo:OlympicResult,dbo:SportCompetitionResult,dbo:SportCompetitionResult,xsd:nonNegativeInteger,xsd:nonNegativeInteger,0.2558,0.7442,0.7442,0.7442,43,11,32,32,32,43,43,0,0,1,0,0,1,0,0,1,0,0
Infobox_Aircraft_Type,number_built,Infobox_gevechtsvliegtuig,Bemanning,dbo:numberBuilt,dbo:numberOfCrew,Correct as it is now,,,dbo:MilitaryAircraft,dbo:Aircraft,dbo:MeanOfTransportation,xsd:nonNegativeInteger,xsd:nonNegativeInteger,0.0705,0.9359,0,0,156,11,146,0,0,156,156,0,0,0,0,0,0,1,0,1,0,0
Taxobox,status,Taxobox_spin,status,dbo:conservationStatus,dbo:status,Wrong - should be the same,,,dbo:Arachnid,dbo:Species,,xsd:string,xsd:string,0.9167,0.0833,0,0,12,11,1,0,0,12,12,0,0,0,0,0,0,0,0,1,0,0
Infobox_color,y,Infobox_kleur,s,dbo:cmykCoordinateYellow,dbo:hsvCoordinateSaturation,Correct as it is now,,dbo:Colour,dbo:Colour,dbo:Colour,dbo:Colour,xsd:integer,xsd:integer,0.55,0.45,0.4,0.45,20,11,9,8,9,20,20,0,0,1,0,0,1,0,0,1,0,0
Infobox_Olympics_Italy,gold,Infobox_Italië_op_Olympische_Spelen,brons,dbo:numberOfGoldMedalsWon,dbo:numberOfBronzeMedalsWon,Correct as it is now,,dbo:OlympicResult,dbo:OlympicResult,dbo:SportCompetitionResult,dbo:SportCompetitionResult,xsd:nonNegativeInteger,xsd:nonNegativeInteger,0.3056,0.6944,0.6944,0.6944,36,11,25,25,25,36,36,0,0,1,0,0,1,0,0,1,0,0
Infobox_Olympics_Sweden,gold,Infobox_Zweden_op_Olympische_Spelen,zilver,dbo:numberOfGoldMedalsWon,dbo:numberOfSilverMedalsWon,Correct as it is now,,dbo:OlympicResult,dbo:OlympicResult,dbo:SportCompetitionResult,dbo:SportCompetitionResult,xsd:nonNegativeInteger,xsd:nonNegativeInteger,0.2558,0.7442,0.7442,0.7442,43,11,32,32,32,43,43,0,0,1,0,0,1,0,0,1,0,0
Infobox_election,election_date,Infobox_verkiezingen,datum,dbo:startDate,dbo:date,Correct as it is now,,dbo:Election,dbo:Election,dbo:Event,,xsd:date,xsd:date,1,0,0,0,10,10,0,0,0,10,10,0,0,1,0,0,0,0,0,1,0,0
Infobox_Olympics_Great_Britain,gold,Infobox_Groot-Brittannië_op_Olympische_Spelen,zilver,dbo:numberOfGoldMedalsWon,dbo:numberOfSilverMedalsWon,Correct as it is now,,dbo:OlympicResult,dbo:OlympicResult,dbo:SportCompetitionResult,dbo:SportCompetitionResult,xsd:nonNegativeInteger,xsd:nonNegativeInteger,0.2857,0.7143,0.7143,0.7143,35,10,25,25,25,35,35,0,0,1,0,0,1,0,0,1,0,0
Infobox_Olympics_Norway,silver,Infobox_Noorwegen_op_Olympische_Spelen,brons,dbo:numberOfSilverMedalsWon,dbo:numberOfBronzeMedalsWon,Correct as it is now,,dbo:OlympicResult,dbo:OlympicResult,dbo:SportCompetitionResult,dbo:SportCompetitionResult,xsd:nonNegativeInteger,xsd:nonNegativeInteger,0.25,0.75,0.75,0.75,40,10,30,30,30,40,40,0,0,1,0,0,1,0,0,1,0,0
Infobox_settlement,iso_code,Infobox_provincie_Nederland,iso,dbo:isoCodeRegion,dbo:iso31661Code,,,,dbo:Province,dbo:Settlement,dbo:Place,xsd:string,xsd:string,0.9091,0.0909,0,0,11,10,1,0,0,11,11,0,0,0,0,0,0,1,0,1,0,0
Infobox_Olympics_Norway,bronze,Infobox_Noorwegen_op_Olympische_Spelen,zilver,dbo:numberOfBronzeMedalsWon,dbo:numberOfSilverMedalsWon,Correct as it is now,,dbo:OlympicResult,dbo:OlympicResult,dbo:SportCompetitionResult,dbo:SportCompetitionResult,xsd:nonNegativeInteger,xsd:nonNegativeInteger,0.25,0.75,0.75,0.75,40,10,30,30,30,40,40,0,0,1,0,0,1,0,0,1,0,0
Infobox_officeholder,serviceyears,Infobox_ambtsbekleder,eind_periode,dbo:serviceEndYear,dbo:activeYearsEndYear,Correct as it is now,,dbo:OfficeHolder,dbo:OfficeHolder,dbo:MilitaryPerson,,xsd:gYear,xsd:gYear,0.098,0.7451,0,0,102,10,76,0,0,102,102,0,0,1,0,0,0,0,0,1,0,0
Infobox_German_location,licence,Infobox_plaats_in_Duitsland,kenteken,dbo:areaCode,dbo:vehicleCode,Correct as it is now,,,dbo:Settlement,dbo:Place,dbo:Place,xsd:string,xsd:string,1,0.9,0,0.6,10,10,9,0,6,10,10,0,0,0,0,0,1,0,0,1,0,0
Infobox_Olympics_Great_Britain,silver,Infobox_Groot-Brittannië_op_Olympische_Spelen,goud,dbo:numberOfSilverMedalsWon,dbo:numberOfGoldMedalsWon,Correct as it is now,,dbo:OlympicResult,dbo:OlympicResult,dbo:SportCompetitionResult,dbo:SportCompetitionResult,xsd:nonNegativeInteger,xsd:nonNegativeInteger,0.2857,0.7143,0.7143,0.7143,35,10,25,25,25,35,35,0,0,1,0,0,1,0,0,1,0,0
Infobox_Bridge,open,Infobox_brug,bouwstartjaar,dbo:openingYear,dbo:buildingStartYear,Correct as it is now,,,dbo:Bridge,,dbo:ArchitecturalStructure,xsd:gYear,xsd:gYear,0.3704,0.4815,0,0.0741,27,10,13,0,2,27,27,0,0,0,0,0,0,0,0,1,0,0
Infobox_Olympics_Austria,silver,Infobox_Oostenrijk_op_Olympische_Spelen,goud,dbo:numberOfSilverMedalsWon,dbo:numberOfGoldMedalsWon,Correct as it is now,,dbo:OlympicResult,dbo:OlympicResult,dbo:SportCompetitionResult,dbo:SportCompetitionResult,xsd:nonNegativeInteger,xsd:nonNegativeInteger,0.2632,0.7368,0.7368,0.7368,38,10,28,28,28,38,38,0,0,1,0,0,1,0,0,1,0,0
Infobox_album,Released,Infobox_muziekalbum,jaar,dbo:releaseDate,dbo:productionEndYear,Correct as it is now,,dbo:Album,dbo:Album,,,xsd:date,xsd:gYear,0.0038,0.9962,0,0,2608,10,2598,0,0,2608,2608,0,0,1,0,0,0,0,0,0,0,0
Infobox_Olympics_Austria,gold,Infobox_Oostenrijk_op_Olympische_Spelen,zilver,dbo:numberOfGoldMedalsWon,dbo:numberOfSilverMedalsWon,Correct as it is now,,dbo:OlympicResult,dbo:OlympicResult,dbo:SportCompetitionResult,dbo:SportCompetitionResult,xsd:nonNegativeInteger,xsd:nonNegativeInteger,0.2632,0.7368,0.7368,0.7368,38,10,28,28,28,38,38,0,0,1,0,0,1,0,0,1,0,0
Infobox_Organization,formation,Infobox_sportbond,oprichtingsjaar,dbo:formationYear,dbo:foundingYear,Correct as it is now,,,dbo:SportsLeague,dbo:Organisation,,xsd:gYear,xsd:gYear,1,0,0,0,10,10,0,0,0,10,10,0,0,0,0,0,0,0,0,1,0,0
Infobox_royalty,reign,Infobox_heerser,regeerperiode2,dbo:activeYearsEndYear,dbo:activeYearsStartYear,Correct as it is now,,dbo:Royalty,dbo:Monarch,,,xsd:gYear,xsd:gYear,0.1163,0.4884,0.7791,1,86,10,42,67,86,86,86,0,0,0,0,0,0,0,0,1,0,0
Infobox_television_episode,Episode,Infobox_televisieaflevering,seizoen,dbo:episodeNumber,dbo:seasonNumber,Correct as it is now,,dbo:TelevisionEpisode,dbo:TelevisionEpisode,dbo:TelevisionEpisode,dbo:TelevisionEpisode,xsd:nonNegativeInteger,xsd:nonNegativeInteger,0.0581,0.9419,0.7097,0.9419,155,9,146,110,146,155,155,0,0,1,0,0,1,0,0,1,0,0
Infobox_color,c,Infobox_kleur,k,dbo:cmykCoordinateCyanic,dbo:cmykCoordinateBlack,Correct as it is now,,dbo:Colour,dbo:Colour,dbo:Colour,dbo:Colour,xsd:integer,xsd:integer,0.4091,0.5909,0.6364,0.6818,22,9,13,14,15,22,22,0,0,1,0,0,1,0,0,1,0,0
Infobox_Olympics_Italy,silver,Infobox_Italië_op_Olympische_Spelen,goud,dbo:numberOfSilverMedalsWon,dbo:numberOfGoldMedalsWon,Correct as it is now,,dbo:OlympicResult,dbo:OlympicResult,dbo:SportCompetitionResult,dbo:SportCompetitionResult,xsd:nonNegativeInteger,xsd:nonNegativeInteger,0.25,0.75,0.75,0.75,36,9,27,27,27,36,36,0,0,1,0,0,1,0,0,1,0,0
Infobox_settlement,area_code,Infobox_gemeente_Zwitserland,code,dbo:areaCode,dbo:code,Correct as it is now,,,dbo:Municipality,dbo:Place,,xsd:string,xsd:string,1,0,0,0,9,9,0,0,0,9,9,0,0,0,0,0,0,0,0,1,0,0
Infobox_German_location,area_code,Infobox_plaats_in_Duitsland,kenteken,dbo:areaCode,dbo:vehicleCode,Correct as it is now,,,dbo:Settlement,dbo:Place,dbo:Place,xsd:string,xsd:string,0.9,0.9,0,0.6,10,9,9,0,6,10,10,0,0,0,0,0,1,0,0,1,0,0
