Template A,Attribute A,Template B,Attribute B,Property A,Property B,Annotation,Notes (in case of confusion),Class A,Class B,Domain Property A, Domain Property B, Range Property A, Range Property B,C1,C2,C3a,C3b,M1,M2,M3,M4a,M4b,M5a,M5b,TB1,TB2,TB3,TB4,TB5,TB6,TB7,TB8,TB9,TB10,TB11
Infobox_settlement,subdivision_name,Infobox_plaats_in_Wit-Rusland,district,dbo:country,dbo:district,,,,,,dbo:Place,dbo:Country,dbo:PopulatedPlace,0.3182,1,0,0.6364,22,7,22,0,14,22,22,,,,,,,,,,,
Taxobox,subordo,Taxobox_straalvinnige,superorde,dbo:order,dbo:superOrder,,,,dbo:Fish,dbo:Species,dbo:Species,,,0.0051,0.0814,0,0.9542,1376,7,112,0,1313,1376,1376,,,,,,,,,,,
Infobox_scientist,nationality,Infobox_wetenschapper,sterfplaats,dbo:nationality,dbo:deathPlace,,,dbo:Scientist,dbo:Scientist,dbo:Person,dbo:Person,dbo:Country,dbo:Place,0.0769,1,0.9011,0,91,7,91,82,0,91,91,,,,,,,,,,,
Infobox_officeholder,predecessor5,Infobox_ambtsbekleder,opvolging2,dbo:predecessor,dbo:successor,,,dbo:OfficeHolder,dbo:OfficeHolder,,,,,0.0122,0.0662,0.9686,0.73,574,7,38,556,419,574,574,,,,,,,,,,,
Infobox_Officeholder,president1,OpvolgingCombi,vorige,dbo:president,dbo:predecessor,,,,dbo:Person,dbo:Organisation,,dbo:Person,,0.0959,0.1233,0.9589,0.0685,73,7,9,70,5,73,73,,,,,,,,,,,
Infobox_officeholder,successor2,Infobox_ambtsbekleder,premier,dbo:successor,dbo:primeMinister,,,dbo:OfficeHolder,dbo:OfficeHolder,,,,dbo:Person,0.1111,0.3492,0.8254,0.9683,63,7,22,52,61,63,63,,,,,,,,,,,
Infobox_officeholder,successor1,Infobox_ambtsbekleder,vice-president,dbo:successor,dbo:vicePresident,,,dbo:OfficeHolder,dbo:OfficeHolder,,,,dbo:Person,0.1842,0.3947,0.7895,1,38,7,15,30,38,38,38,,,,,,,,,,,
Infobox_settlement,subdivision_name1,Infobox_plaats,land,dbo:isPartOf,dbo:country,,,,dbo:Settlement,,,,dbo:Country,0.3889,0.7778,0.9444,0,18,7,14,17,0,18,18,,,,,,,,,,,
Infobox_river,basin_countries,Infobox_rivier,mapname,dbo:sourceCountry,dbo:map,,,dbo:River,dbo:River,dbo:Stream,dbo:Place,dbo:Country,,1,0.7143,0,0,7,7,5,0,0,7,7,,,,,,,,,,,
Infobox_television,creator,Infobox_televisieprogramma,uitvoerend,dbo:creator,dbo:executiveProducer,,,dbo:TelevisionShow,dbo:TelevisionShow,,,dbo:Agent,dbo:Person,0.5833,0.75,0.9167,0.3333,12,7,9,11,4,12,12,,,,,,,,,,,
Infobox_settlement,subdivision_name1,Infobox_plaats_in_Sri_Lanka,district,dbo:isPartOf,dbo:district,,,,,,dbo:Place,,dbo:PopulatedPlace,0.5,0.7143,0,0,14,7,10,0,0,14,14,,,,,,,,,,,
Infobox_officeholder,state2,Infobox_ambtsbekleder,geboren_in,dbo:region,dbo:birthPlace,,,dbo:OfficeHolder,dbo:OfficeHolder,,dbo:Person,dbo:Place,dbo:Place,0.0507,0.1957,1,0,138,7,27,138,0,138,138,,,,,,,,,,,
Infobox_settlement,subdivision_name2,Infobox_plaats_in_Rwanda,provincie,dbo:isPartOf,dbo:department,,,,,,dbo:PopulatedPlace,,dbo:PopulatedPlace,0.7778,0.8889,0,0,9,7,8,0,0,9,9,,,,,,,,,,,
Infobox_Politician,successor2,OpvolgingCombi,vorige,dbo:successor,dbo:predecessor,,,dbo:Politician,dbo:Person,,,,,0.1167,0.4333,0,0.8667,60,7,26,0,52,60,60,,,,,,,,,,,
Infobox_officeholder,predecessor7,Infobox_ambtsbekleder,opvolger,dbo:predecessor,dbo:successor,,,dbo:OfficeHolder,dbo:OfficeHolder,,,,,0.0122,0.0436,0.9686,0.73,574,7,25,556,419,574,574,,,,,,,,,,,
Infobox_Officeholder,predecessor2,Infobox_ambtsbekleder,president2,dbo:predecessor,dbo:president,,,,dbo:OfficeHolder,,dbo:Organisation,,dbo:Person,0.0686,0.1863,0.8824,0.8333,102,7,19,90,85,102,102,,,,,,,,,,,
Infobox_Officeholder,party,Infobox_ambtsbekleder,opvolging3,dbo:party,dbo:successor,,,,dbo:OfficeHolder,,,dbo:PoliticalParty,,0.0243,0.1597,0.9757,0.816,288,7,46,281,235,288,288,,,,,,,,,,,
Infobox_settlement,subdivision_name3,Infobox_plaats_in_Madagaskar,regio,dbo:isPartOf,dbo:locatedInArea,,,,,,dbo:Place,,dbo:Place,0.007,0.008,0,0,1004,7,8,0,0,1004,1004,,,,,,,,,,,
Infobox_settlement,subdivision_name2,Infobox_plaats_in_Syrië,district,dbo:isPartOf,dbo:district,,,,,,dbo:Place,,dbo:PopulatedPlace,1,1,0,0,7,7,7,0,0,7,7,,,,,,,,,,,
Infobox_musical_artist,current_members,Infobox_band,functie1,dbo:bandMember,dbo:personFunction,,,,dbo:Band,dbo:Band,dbo:Person,dbo:Person,dbo:PersonFunction,0.0174,0.6667,0,0.4975,402,7,268,0,200,402,402,,,,,,,,,,,
Infobox_nobility,predecessor,Infobox_dynastie,moeder,dbo:predecessor,dbo:parent,,,,dbo:Family,,dbo:Person,,dbo:Person,0.1628,0.3721,0.7442,0.5581,43,7,16,32,24,43,43,,,,,,,,,,,
Infobox_military_conflict,commander2,Infobox_militair_conflict,partof,dbo:commander,dbo:isPartOfMilitaryConflict,,,dbo:MilitaryConflict,dbo:MilitaryConflict,,dbo:MilitaryConflict,dbo:Person,dbo:MilitaryConflict,0.0061,0.9643,0.9747,0.7997,1148,7,1107,1119,918,1148,1148,,,,,,,,,,,
Infobox_settlement,subdivision_name2,Infobox_plaats_in_Japan,Kaart,dbo:isPartOf,dbo:map,,,,dbo:Settlement,,dbo:Place,,,0.7,1,0,0,10,7,10,0,0,10,10,,,,,,,,,,,
Infobox_settlement,subdivision_name3,Infobox_plaats_in_Servië,gemeente,dbo:isPartOf,dbo:municipality,,,,dbo:Settlement,,,,dbo:PopulatedPlace,0.1167,0.1167,0,0,60,7,7,0,0,60,60,,,,,,,,,,,
Infobox_film,based_on,Infobox_film,regie,dbo:basedOn,dbo:director,,,dbo:Film,dbo:Film,dbo:Work,dbo:Film,dbo:Work,dbo:Person,0.023,0.9934,0.9901,0,304,7,302,301,0,304,304,,,,,,,,,,,
Infobox_military_person,branch,Infobox_militair_persoon,rang,dbo:militaryBranch,dbo:militaryRank,,,dbo:MilitaryPerson,dbo:MilitaryPerson,dbo:MilitaryPerson,dbo:MilitaryPerson,dbo:MilitaryUnit,,0.0167,0.9857,0,0.9143,420,7,414,0,384,420,420,,,,,,,,,,,
Infobox_person,known_for,Infobox_auteur,bekende-werken,dbo:knownFor,dbo:notableWork,,,dbo:Person,dbo:Writer,,,,dbo:Work,0.875,0.5,0,0,8,7,4,0,0,8,8,,,,,,,,,,,
See_also,1,Infobox_taal,taalfamilie,rdfs:seeAlso,dbo:languageFamily,,,owl:Thing,dbo:Language,,dbo:Language,,,0.1061,0.9848,0.8939,0,66,7,65,59,0,66,66,,,,,,,,,,,
Infobox_settlement,subdivision_name2,Infobox_plaats_in_Zimbabwe,provincie,dbo:isPartOf,dbo:department,,,,,,dbo:PopulatedPlace,,dbo:PopulatedPlace,0.7,0.7,0,0,10,7,7,0,0,10,10,,,,,,,,,,,
Infobox_Newspaper,headquarters,Infobox_krant,regio,dbo:headquarter,dbo:region,,,,dbo:Newspaper,dbo:Organisation,,dbo:PopulatedPlace,dbo:Place,0.4667,0.8667,0,0.2,15,7,13,0,3,15,15,,,,,,,,,,,
Infobox_officeholder,primeminister4,Infobox_ambtsbekleder,opvolger,dbo:primeMinister,dbo:successor,,,dbo:OfficeHolder,dbo:OfficeHolder,,,dbo:Person,,0.0446,0.1083,0.9745,0.3185,157,7,17,153,50,157,157,,,,,,,,,,,
Infobox_video_game,writer,Infobox_computerspel,ontwerper,dbo:writer,dbo:designer,,,dbo:VideoGame,dbo:VideoGame,dbo:Work,,dbo:Person,dbo:Person,0.3684,0.6316,0.3684,0,19,7,12,7,0,19,19,,,,,,,,,,,
Infobox_person,parents,Opvolging,vorige,dbo:parent,dbo:predecessor,,,dbo:Person,dbo:Person,dbo:Person,,dbo:Person,,0.875,0.5,0.125,0,8,7,4,1,0,8,8,,,,,,,,,,,
Infobox_settlement,subdivision_name2,Infobox_plaats_in_Spanje,provincie,dbo:isPartOf,dbo:province,,,,dbo:Settlement,,dbo:Place,,dbo:Province,0.5385,0.6923,0,0,13,7,9,0,0,13,13,,,,,,,,,,,
Infobox_officeholder,primeminister1,Infobox_ambtsbekleder,opvolger3,dbo:primeMinister,dbo:successor,,,dbo:OfficeHolder,dbo:OfficeHolder,,,dbo:Person,,0.0446,0.0764,0.9745,0.3185,157,7,12,153,50,157,157,,,,,,,,,,,
Infobox_settlement,subdivision_name1,Infobox_eiland,land,dbo:isPartOf,dbo:country,,,,dbo:Island,,,,dbo:Country,0.1129,0.871,0.9516,0,62,7,54,59,0,62,62,,,,,,,,,,,
Infobox_television,voices,Infobox_televisieprogramma,bedenker,dbo:voice,dbo:creator,,,dbo:TelevisionShow,dbo:TelevisionShow,,,dbo:Person,dbo:Agent,0.1186,1,0.8475,0.0508,59,7,59,50,3,59,59,,,,,,,,,,,
Infobox_settlement,subdivision_name1,Infobox_plaats_in_Tanzania,regio,dbo:isPartOf,dbo:locatedInArea,,,,,,dbo:Place,,dbo:Place,0.875,0.375,0,0,8,7,3,0,0,8,8,,,,,,,,,,,
Infobox_settlement,subdivision_name1,Infobox_plaats_in_Lesotho,district,dbo:isPartOf,dbo:district,,,,,,dbo:Place,,dbo:PopulatedPlace,1,0,0,0,7,7,0,0,0,7,7,,,,,,,,,,,
Infobox_television,executive_producer,Infobox_televisieprogramma,regie,dbo:executiveProducer,dbo:director,,,dbo:TelevisionShow,dbo:TelevisionShow,,dbo:Film,dbo:Person,dbo:Person,0.2188,1,0.3438,0.125,32,7,32,11,4,32,32,,,,,,,,,,,
Infobox_Officeholder,predecessor6,Infobox_ambtsbekleder,opvolger2,dbo:predecessor,dbo:successor,,,,dbo:OfficeHolder,,,,,0.0232,0.043,0.9636,0.7483,302,7,13,291,226,302,302,,,,,,,,,,,
Infobox_settlement,subdivision_name3,Infobox_plaats_in_land,provincie,dbo:isPartOf,dbo:department,,,,dbo:Settlement,,dbo:PopulatedPlace,,dbo:PopulatedPlace,0.0583,0.0583,0,0,120,7,7,0,0,120,120,,,,,,,,,,,
Infobox_Settlement,subdivision_name1,Infobox_plaats_in_land,regio,dbo:isPartOf,dbo:locatedInArea,,,,dbo:Settlement,,dbo:Place,,dbo:Place,1,0,0,0,7,7,0,0,0,7,7,,,,,,,,,,,
Infobox_single,Artist,Infobox_single,van_Album1,dbo:musicalArtist,dbo:album,,,dbo:Single,dbo:Single,dbo:Single,,dbo:MusicalArtist,dbo:Album,0.0052,0.0126,0.9792,0.9822,1347,7,17,1319,1323,1347,1347,,,,,,,,,,,
Taxobox,genus,Taxobox,auteur,dbo:genus,dbo:authority,,,,dbo:Species,dbo:Species,,,,0.0034,0.9966,0,0.7698,2085,7,2078,0,1605,2085,2085,,,,,,,,,,,
Infobox_Officeholder,restingplace,Infobox_ambtsbekleder,gestorven_in,dbo:restingPlace,dbo:deathPlace,,,,dbo:OfficeHolder,dbo:Person,dbo:Person,dbo:Place,dbo:Place,0.5385,1,0.9231,0,13,7,13,12,0,13,13,,,,,,,,,,,
Infobox_university,city,Infobox_universiteit,onderschrift,dbo:city,dbo:pictureDescription,,,dbo:University,dbo:University,,,dbo:City,,0.3182,0.7727,0,0.9091,22,7,17,0,20,22,22,,,,,,,,,,,
Infobox_river,mouth_location,Infobox_rivier,uitmonding,dbo:mouthPlace,dbo:riverMouth,,,dbo:River,dbo:River,dbo:River,dbo:River,dbo:PopulatedPlace,dbo:BodyOfWater,0.7778,0.4444,0,0,9,7,4,0,0,9,9,,,,,,,,,,,
Infobox_royalty,birth_place,Infobox_heerser,begraven,dbo:birthPlace,dbo:placeOfBurial,,,dbo:Royalty,dbo:Monarch,dbo:Person,dbo:Person,dbo:Place,dbo:Place,0.2593,0.963,0,0.9259,27,7,26,0,25,27,27,,,,,,,,,,,
Infobox_musical_artist,associated_acts,Infobox_band,oudlid2,dbo:associatedMusicalArtist,dbo:formerBandMember,,,,dbo:Band,,dbo:Band,dbo:MusicalArtist,dbo:Person,0.0526,0.3985,0.8647,0,133,7,53,115,0,133,133,,,,,,,,,,,
Infobox_settlement,subdivision_name4,Infobox_plaats_in_Oeganda,subarea,dbo:isPartOf,dbo:subregion,,,,,,dbo:Place,,dbo:Place,0.1429,0.1429,0,0,49,7,7,0,0,49,49,,,,,,,,,,,
Infobox_musical_artist,birth_place,Infobox_artiest,overlijdensplaats,dbo:birthPlace,dbo:deathPlace,,,,dbo:MusicalArtist,dbo:Person,dbo:Person,dbo:Place,dbo:Place,0.0897,0.9615,0.9103,0.8846,78,7,75,71,69,78,78,,,,,,,,,,,
Infobox_dam,dam_crosses,Infobox_meer,uitstroom,dbo:river,dbo:outflow,,,dbo:Dam,dbo:Lake,dbo:Place,dbo:BodyOfWater,dbo:River,dbo:River,1,0,0,0,7,7,0,0,0,7,7,,,,,,,,,,,
Infobox_song,Composer,Infobox_nummer,Schrijver,dbo:composer,dbo:writer,,,dbo:Song,dbo:Song,dbo:Work,dbo:Work,dbo:Person,dbo:Person,0.875,0.375,0.5,0,8,7,3,4,0,8,8,,,,,,,,,,,
Infobox_settlement,subdivision_name1,Infobox_plaats_in_Kenia,subarea,dbo:isPartOf,dbo:subregion,,,,,,dbo:Place,,dbo:Place,0.5833,0.5,0,0,12,7,6,0,0,12,12,,,,,,,,,,,
Infobox_person,residence,Infobox_persoon,nationaliteit,dbo:residence,dbo:citizenship,,,dbo:Person,dbo:Person,dbo:Person,dbo:Person,dbo:Place,,0.25,0.9643,0.1071,0,28,7,27,3,0,28,28,,,,,,,,,,,
Infobox_automobile,related,Infobox_autotype,soortgelijk,dbo:relatedMeanOfTransportation,dbo:similar,,,dbo:Automobile,dbo:Automobile,dbo:MeanOfTransportation,,dbo:MeanOfTransportation,,0.1186,0.9831,0,0.5763,59,7,58,0,34,59,59,,,,,,,,,,,
Infobox_UK_Bus,manufacturer,Infobox_autobustype,merk,dbo:manufacturer,dbo:tradeMark,,,,dbo:Automobile,,,dbo:Organisation,,0.875,0.125,0,0,8,7,1,0,0,8,8,,,,,,,,,,,
Infobox_Officeholder,predecessor4,Infobox_ambtsbekleder,opvolger3,dbo:predecessor,dbo:successor,,,,dbo:OfficeHolder,,,,,0.0232,0.053,0.9636,0.7483,302,7,16,291,226,302,302,,,,,,,,,,,
Infobox_officeholder,president1,OpvolgingCombi,vorige,dbo:president,dbo:predecessor,,,dbo:OfficeHolder,dbo:Person,dbo:Organisation,,dbo:Person,,0.0897,0.1923,0.9231,0.0513,78,7,15,72,4,78,78,,,,,,,,,,,
Infobox_Officeholder,vicepresident,Infobox_ambtsbekleder,opvolger2,dbo:vicePresident,dbo:successor,,,,dbo:OfficeHolder,,,dbo:Person,,0.2917,0.4583,0.9583,0.7083,24,7,11,23,17,24,24,,,,,,,,,,,
Infobox_settlement,subdivision_name1,Infobox_plaats_in_Oman,provincie,dbo:isPartOf,dbo:department,,,,,,dbo:PopulatedPlace,,dbo:PopulatedPlace,1,0,0,0,7,7,0,0,0,7,7,,,,,,,,,,,
Infobox_river,mouth_location,Infobox_rivier,uitmonding,dbo:mouthMountain,dbo:riverMouth,,,dbo:River,dbo:River,dbo:River,dbo:River,dbo:Mountain,dbo:BodyOfWater,0.7778,0.4444,0,0,9,7,4,0,0,9,9,,,,,,,,,,,
Infobox_person,children,Infobox_dynastie,opvolger,dbo:child,dbo:successor,,,dbo:Person,dbo:Family,dbo:Person,,dbo:Person,,0.7778,0.2222,0.1111,0.1111,9,7,2,1,1,9,9,,,,,,,,,,,
Infobox_German_location,City,Infobox_plaats_in_Duitsland,gemeente,dbo:city,dbo:municipality,,,,dbo:Settlement,,,dbo:City,dbo:PopulatedPlace,0.0084,0,0,0,831,7,0,0,0,831,831,,,,,,,,,,,
Infobox_officeholder,deputy,Infobox_ambtsbekleder,opvolging,dbo:deputy,dbo:successor,,,dbo:OfficeHolder,dbo:OfficeHolder,,,dbo:Person,,0.0619,0.5398,0.9735,0,113,7,61,110,0,113,113,,,,,,,,,,,
Infobox_officeholder,primeminister,Infobox_ambtsbekleder,opvolger3,dbo:primeMinister,dbo:successor,,,dbo:OfficeHolder,dbo:OfficeHolder,,,dbo:Person,,0.0446,0.0892,0.9745,0.3185,157,7,14,153,50,157,157,,,,,,,,,,,
Infobox_royalty,successor,Infobox_dynastie,voorganger3,dbo:successor,dbo:predecessor,,,dbo:Royalty,dbo:Family,,,,,0.0061,0.0633,0.9315,0.9523,1154,7,73,1075,1099,1154,1154,,,,,,,,,,,
Infobox_company,owner,Infobox_bedrijf,sleutelfiguren,dbo:owner,dbo:keyPerson,,,,dbo:Company,,,dbo:Agent,dbo:Person,0.14,0.96,0.88,0.02,50,7,48,44,1,50,50,,,,,,,,,,,
Taxobox,tribus,Taxobox_reptiel,onderfamilie,dbo:family,dbo:subFamily,,,,dbo:Reptile,dbo:Species,dbo:Species,dbo:Species,dbo:Taxon,0.0299,0.0299,0,0.9915,234,7,7,0,232,234,234,,,,,,,,,,,
Infobox_officeholder,primeminister1,OpvolgingCombi,vorige,dbo:primeMinister,dbo:predecessor,,,dbo:OfficeHolder,dbo:Person,,,dbo:Person,,0.0565,0.2016,1,0.0403,124,7,25,124,5,124,124,,,,,,,,,,,
Infobox_Election,leader2,Infobox_verkiezingen,voorganger,dbo:secondLeader,dbo:predecessor,,,,dbo:Election,,,dbo:Person,,0.175,0.825,0,0,40,7,33,0,0,40,40,,,,,,,,,,,
Infobox_Swiss_town,canton,Infobox_gemeente_Zwitserland,cirkel,dbo:canton,dbo:district,,,dbo:Settlement,dbo:Municipality,dbo:Settlement,dbo:Place,dbo:Settlement,dbo:PopulatedPlace,0.0036,0.0057,0.9732,0.8938,1939,7,11,1887,1733,1939,1939,,,,,,,,,,,
Infobox_officeholder,party,Infobox_ambtsbekleder,opvolger3,dbo:party,dbo:successor,,,dbo:OfficeHolder,dbo:OfficeHolder,,,dbo:PoliticalParty,,0.0127,0.1395,0.9692,0.875,552,7,77,535,483,552,552,,,,,,,,,,,
Infobox_writer,birth_place,Infobox_Nobelprijswinnaar,plaatsvanoverlijden,dbo:birthPlace,dbo:deathPlace,,,dbo:Writer,,dbo:Person,dbo:Person,dbo:Place,dbo:Place,0.1296,0.9815,0.8889,0.8704,54,7,53,48,47,54,54,,,,,,,,,,,
Infobox_scientist,known_for,Infobox_wetenschapper,vakgebied,dbo:knownFor,dbo:profession,,,dbo:Scientist,dbo:Scientist,,dbo:Person,,,0.0479,0.9863,0,0.5137,146,7,144,0,75,146,146,,,,,,,,,,,
Infobox_officeholder,primeminister5,Infobox_ambtsbekleder,opvolging,dbo:primeMinister,dbo:successor,,,dbo:OfficeHolder,dbo:OfficeHolder,,,dbo:Person,,0.0446,0.0828,0.9745,0.3185,157,7,13,153,50,157,157,,,,,,,,,,,
Infobox_Political_Party,headquarters,Infobox_politieke_partij,actief_in,dbo:headquarter,dbo:regionServed,,,,dbo:PoliticalParty,dbo:Organisation,dbo:Organisation,dbo:PopulatedPlace,dbo:Place,0.4118,1,0,0.6471,17,7,17,0,11,17,17,,,,,,,,,,,
Infobox_musical_artist,associated_acts,Infobox_artiest,actief_in_formatie3,dbo:associatedMusicalArtist,dbo:musicBand,,,,dbo:MusicalArtist,,dbo:MusicalArtist,dbo:MusicalArtist,dbo:Band,0.0412,0.0412,0,0,170,7,7,0,0,170,170,,,,,,,,,,,
Infobox_scientist,residence,Infobox_wetenschapper,sterfplaats,dbo:residence,dbo:deathPlace,,,dbo:Scientist,dbo:Scientist,dbo:Person,dbo:Person,dbo:Place,dbo:Place,0.2414,0.931,0.8966,0,29,7,27,26,0,29,29,,,,,,,,,,,
Infobox_tunnel,start,Infobox_tunnel,plaats,dbo:routeStartLocation,dbo:location,,,,,dbo:RouteOfTransportation,,dbo:Place,dbo:Place,0.4615,1,0.8462,0,13,6,13,11,0,13,13,,,,,,,,,,,
Infobox_settlement,subdivision_name3,Infobox_plaats_in_China,provincie,dbo:isPartOf,dbo:province,,,,dbo:Settlement,,dbo:Place,,dbo:Province,0.016,0.016,0,0,374,6,6,0,0,374,374,,,,,,,,,,,
Infobox_settlement,subdivision_name3,Infobox_plaats_in_Nieuw-Zeeland,eiland,dbo:isPartOf,dbo:island,,,,dbo:Settlement,,dbo:BodyOfWater,,dbo:Island,0.0741,0.0864,0,0,81,6,7,0,0,81,81,,,,,,,,,,,
Infobox_prime_minister,predecessor,Infobox_ambtsbekleder,opvolger,dbo:predecessor,dbo:successor,,,,dbo:OfficeHolder,,,,,0.2857,0.5714,0.9524,0.8571,21,6,12,20,18,21,21,,,,,,,,,,,
Infobox_settlement,subdivision_name1,Infobox_plaats_in_Turkmenistan,provincie,dbo:isPartOf,dbo:department,,,,,,dbo:PopulatedPlace,,dbo:PopulatedPlace,1,0,0,0,6,6,0,0,0,6,6,,,,,,,,,,,
Infobox_monarch,predecessor,Infobox_keizer_Romeinse_Rijk,ouders,dbo:predecessor,dbo:parent,,,dbo:Monarch,dbo:Monarch,,dbo:Person,,dbo:Person,0.4286,0.7857,0.4286,0.7857,14,6,11,6,11,14,14,,,,,,,,,,,
Infobox_settlement,subdivision_name3,Infobox_miasto_Polen,caption,dbo:isPartOf,dbo:pictureDescription,,,,dbo:PopulatedPlace,,,,,0.75,0.875,0,0,8,6,7,0,0,8,8,,,,,,,,,,,
Infobox_officeholder,predecessor4,Infobox_ambtsbekleder,president,dbo:predecessor,dbo:president,,,dbo:OfficeHolder,dbo:OfficeHolder,,dbo:Organisation,,dbo:Person,0.0385,0.1795,0.891,0.8013,156,6,28,139,125,156,156,,,,,,,,,,,
Infobox_officeholder,successor7,Infobox_ambtsbekleder,voorganger2,dbo:successor,dbo:predecessor,,,dbo:OfficeHolder,dbo:OfficeHolder,,,,,0.0141,0.0306,0.9906,0.9576,425,6,13,421,407,425,425,,,,,,,,,,,
Infobox_president,primeminister,Infobox_president,voorganger,dbo:primeMinister,dbo:predecessor,,,dbo:President,dbo:President,,,dbo:Person,,1,0.8333,0,0,6,6,5,0,0,6,6,,,,,,,,,,,
Infobox_artwork,museum,Infobox_schilderij,plaats,dbo:museum,dbo:location,,,dbo:Artwork,dbo:Painting,dbo:Artwork,,dbo:Museum,dbo:Place,0.1622,0.973,0,0.7838,37,6,36,0,29,37,37,,,,,,,,,,,
Infobox_settlement,subdivision_name2,Infobox_plaats_in_Afghanistan,provincie,dbo:isPartOf,dbo:province,,,,dbo:Settlement,,dbo:Place,,dbo:Province,0.1538,0.1538,0,0,39,6,6,0,0,39,39,,,,,,,,,,,
Infobox_royalty,father,Infobox_dynastie,opvolger1,dbo:parent,dbo:successor,,,dbo:Royalty,dbo:Family,dbo:Person,,dbo:Person,,0.0034,0.3621,0.6402,0.8627,1762,6,638,1128,1520,1762,1762,,,,,,,,,,,
Infobox_Officeholder,predecessor6,Infobox_ambtsbekleder,opvolging,dbo:predecessor,dbo:successor,,,,dbo:OfficeHolder,,,,,0.0199,0.0861,0.9636,0.7483,302,6,26,291,226,302,302,,,,,,,,,,,
Infobox_settlement,subdivision_name6,Infobox_Irish_Place,county,dbo:isPartOf,dbo:county,,,,,,,,dbo:PopulatedPlace,0.0137,0.0137,0,0,439,6,6,0,0,439,439,,,,,,,,,,,
Infobox_settlement,subdivision_name1,Infobox_miasto_Polen,caption,dbo:isPartOf,dbo:pictureDescription,,,,dbo:PopulatedPlace,,,,,0.75,1,0,0,8,6,8,0,0,8,8,,,,,,,,,,,
Infobox_Prime_Minister,primeminister2,Infobox_ambtsbekleder,opvolger,dbo:primeMinister,dbo:successor,,,dbo:PrimeMinister,dbo:OfficeHolder,,,dbo:Person,,0.25,0.5417,1,0.0833,24,6,13,24,2,24,24,,,,,,,,,,,
Infobox_film,based_on,Infobox_film,producer,dbo:basedOn,dbo:producer,,,dbo:Film,dbo:Film,dbo:Work,dbo:Work,dbo:Work,dbo:Agent,0.0377,1,0.956,0,159,6,159,152,0,159,159,,,,,,,,,,,
Infobox_officeholder,birth_place,Infobox_persoon,sterfplaats,dbo:birthPlace,dbo:deathPlace,,,dbo:OfficeHolder,dbo:Person,dbo:Person,dbo:Person,dbo:Place,dbo:Place,0.5455,0.9091,0.9091,0.7273,11,6,10,10,8,11,11,,,,,,,,,,,
Infobox_officeholder,president1,Infobox_president,voorganger,dbo:president,dbo:predecessor,,,dbo:OfficeHolder,dbo:President,dbo:Organisation,,dbo:Person,,0.2857,0.2381,0.9524,0,21,6,5,20,0,21,21,,,,,,,,,,,
Infobox_Officeholder,predecessor2,Infobox_ambtsbekleder,opvolging4,dbo:predecessor,dbo:successor,,,,dbo:OfficeHolder,,,,,0.0199,0.0629,0.9636,0.7483,302,6,19,291,226,302,302,,,,,,,,,,,
Infobox_video_game,platforms,Infobox_computerspel,onderschrift,dbo:computingPlatform,dbo:pictureDescription,,,dbo:VideoGame,dbo:VideoGame,dbo:Software,,,,0.4,0.8667,0,0.8,15,6,13,0,12,15,15,,,,,,,,,,,
Infobox_settlement,subdivision_name3,Infobox_deelgemeente_België,gemeente,dbo:isPartOf,dbo:municipality,,,,dbo:SubMunicipality,,,,dbo:PopulatedPlace,0.24,0.2,0,0,25,6,5,0,0,25,25,,,,,,,,,,,
Infobox_noble,father,Infobox_dynastie,voorganger,dbo:parent,dbo:predecessor,,,dbo:Noble,dbo:Family,dbo:Person,,dbo:Person,,0.3,0.4,0.6,0.55,20,6,8,12,11,20,20,,,,,,,,,,,
Infobox_organization,headquarters,Infobox_organisatie,plaats,dbo:headquarter,dbo:location,,,dbo:Organisation,dbo:Organisation,dbo:Organisation,,dbo:PopulatedPlace,dbo:Place,0.8571,0.8571,0.4286,0,7,6,6,3,0,7,7,,,,,,,,,,,
Infobox_musical_artist,associated_acts,Infobox_artiest,afbeelding,dbo:associatedBand,foaf:img,,,,dbo:MusicalArtist,,,dbo:Band,,0.5455,0.7273,0,0,11,6,8,0,0,11,11,,,,,,,,,,,
Infobox_royalty,father,Infobox_dynastie,opvolger,dbo:parent,dbo:successor,,,dbo:Royalty,dbo:Family,dbo:Person,,dbo:Person,,0.0034,0.6385,0.6402,0.8627,1762,6,1125,1128,1520,1762,1762,,,,,,,,,,,
Infobox_monarch,successor,Infobox_keizer_Romeinse_Rijk,kinderen,dbo:successor,dbo:child,,,dbo:Monarch,dbo:Monarch,,dbo:Person,,dbo:Person,0.375,0.9375,0,0.9375,16,6,15,0,15,16,16,,,,,,,,,,,
Infobox_ice_hockey_player,birth_place,Infobox_sporter,nationaliteit,dbo:birthPlace,dbo:nationality,,,dbo:IceHockeyPlayer,dbo:Athlete,dbo:Person,dbo:Person,dbo:Place,dbo:Country,1,1,0,1,6,6,6,0,6,6,6,,,,,,,,,,,
Infobox_settlement,subdivision_name1,Infobox_microregio_Brazilië,mesoregio,dbo:isPartOf,dbo:region,,,,dbo:MicroRegion,,,,dbo:Place,1,1,0,0,6,6,6,0,0,6,6,,,,,,,,,,,
Persondata,PLACE_OF_BIRTH,Infobox_wielrenner,nationaliteit,dbo:birthPlace,dbo:nationality,,,dbo:Person,dbo:Cyclist,dbo:Person,dbo:Person,dbo:Place,dbo:Country,0.8571,1,0,1,7,6,7,0,7,7,7,,,,,,,,,,,
