Template A,Attribute A,Template B,Attribute B,Property A,Property B,Annotation,Notes (in case of confusion),Class A,Class B,Domain Property A, Domain Property B, Range Property A, Range Property B,C1,C2,C3a,C3b,M1,M2,M3,M4a,M4b,M5a,M5b,TB1,TB2,TB3,TB4,TB5,TB6,TB7,TB8,TB9,TB10,TB11
Infobox_Prime_Minister,term_end,Πληροφορίες_πολιτικού,έναρξη,dbo:activeYearsEndDate,dbo:activeYearsStartDate,,,dbo:PrimeMinister,dbo:Politician,,,xsd:date,xsd:date,0.0588,0.6471,1,1,34,2,22,34,34,34,34,0,0,0,1,0,0,0,0,1,0,0
Infobox_person,years_active,Στοιχεία_προσώπου,ΕΤΟΣ_ΘΑΝΑΤΟΥ,dbo:activeYearsEndYear,dbo:deathYear,,,dbo:Person,dbo:Person,,dbo:Person,xsd:gYear,xsd:gYear,1,0,0,0,2,2,0,0,0,2,2,0,0,1,0,0,0,0,0,1,0,0
Infobox_Prime_Minister,term_end,Πληροφορίες_πολιτικού,έναρξη2,dbo:activeYearsEndDate,dbo:activeYearsStartDate,,,dbo:PrimeMinister,dbo:Politician,,,xsd:date,xsd:date,0.0588,0.2059,1,1,34,2,7,34,34,34,34,0,0,0,1,0,0,0,0,1,0,0
Infobox_Prime_Minister,term_end3,Πληροφορίες_πολιτικού,έναρξη3,dbo:activeYearsEndDate,dbo:activeYearsStartDate,,,dbo:PrimeMinister,dbo:Politician,,,xsd:date,xsd:date,0.0588,0.2647,1,1,34,2,9,34,34,34,34,0,0,0,1,0,0,0,0,1,0,0
Geobox,code,Πληροφορίες_Χώρας,top_level_domain,dbo:code,dbo:topLevelDomain,Correct as it is now,,,dbo:Country,,dbo:Country,xsd:string,xsd:string,1,0,0,0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0
Infobox_president,term_end5,Πληροφορίες_πολιτικού,έναρξη,dbo:activeYearsEndDate,dbo:activeYearsStartDate,,,dbo:President,dbo:Politician,,,xsd:date,xsd:date,0.25,0.25,1,1,8,2,2,8,8,8,8,0,0,0,1,0,0,0,0,1,0,0
Infobox_Prime_Minister,term_end6,Πληροφορίες_πολιτικού,έναρξη3,dbo:activeYearsEndDate,dbo:activeYearsStartDate,,,dbo:PrimeMinister,dbo:Politician,,,xsd:date,xsd:date,0.0588,0.0882,1,1,34,2,3,34,34,34,34,0,0,0,1,0,0,0,0,1,0,0
Infobox_settlement,elevation_max_m,Πόλη,Υψόμετρο,dbo:maximumElevation,dbo:elevation,Correct as it is now,,,dbo:City,dbo:Place,dbo:Place,xsd:double,xsd:double,0.1,0.8,0.2,0,20,2,16,4,0,20,20,0,0,0,0,0,1,0,0,1,0,0
Infobox_Prime_Minister,term_start7,Πληροφορίες_πολιτικού,λήξη2,dbo:activeYearsStartDate,dbo:activeYearsEndDate,,,dbo:PrimeMinister,dbo:Politician,,,xsd:date,xsd:date,0.0294,0.0294,1,1,34,1,1,34,34,34,34,0,0,0,1,0,0,0,0,1,0,0
Infobox_lake,max-depth_m,Κουτί_πληροφοριών_λίμνης,μέσο_βάθος,dbo:maximumDepth,dbo:depth,Correct as it is now,,dbo:Lake,dbo:Lake,dbo:Place,dbo:Place,xsd:double,xsd:double,0.0182,0.0182,0,0,55,1,1,0,0,55,55,1,0,1,0,0,1,0,0,1,0,0
Infobox_president,term_end,Πληροφορίες_πολιτικού,έναρξη4,dbo:activeYearsEndDate,dbo:activeYearsStartDate,,,dbo:President,dbo:Politician,,,xsd:date,xsd:date,0.125,0.125,1,1,8,1,1,8,8,8,8,0,0,0,1,0,0,0,0,1,0,0
Infobox_Congressman,term_end1,Πληροφορίες_πολιτικού,έναρξη2,dbo:activeYearsEndDate,dbo:activeYearsStartDate,,,dbo:Congressman,dbo:Politician,,,xsd:date,xsd:date,0.5,0.5,1,1,2,1,1,2,2,2,2,0,0,0,1,0,0,0,0,1,0,0
Infobox_Politician,term_end3,Πληροφορίες_πολιτικού,έναρξη4,dbo:activeYearsEndDate,dbo:activeYearsStartDate,,,dbo:Politician,dbo:Politician,,,xsd:date,xsd:date,0.0385,0.1154,1,0.9615,26,1,3,26,25,26,26,0,0,1,0,0,0,0,0,1,0,0
Infobox_president,term_end1,Κουτί_πληροφοριών_πολιτικού,έναρξη2,dbo:activeYearsEndDate,dbo:activeYearsStartDate,,,dbo:President,,,,xsd:date,xsd:date,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
Infobox_settlement,area_metro_km2,Πόλη_(Ελ_Σαλβαδόρ),έκταση,dbo:areaMetro,dbo:areaTotal,Correct as it is now,,,dbo:City,,dbo:Place,xsd:double,xsd:double,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
Infobox_Politician,term_end,Πληροφορίες_πολιτικού,έναρξη3,dbo:activeYearsEndDate,dbo:activeYearsStartDate,,,dbo:Politician,dbo:Politician,,,xsd:date,xsd:date,0.0385,0.1538,1,0.9615,26,1,4,26,25,26,26,0,0,1,0,0,0,0,0,1,0,0
Infobox_president,term_start4,Πληροφορίες_πολιτικού,λήξη3,dbo:activeYearsStartDate,dbo:activeYearsEndDate,,,dbo:President,dbo:Politician,,,xsd:date,xsd:date,0.125,0.125,1,1,8,1,1,8,8,8,8,0,0,0,1,0,0,0,0,1,0,0
Infobox_Prime_Minister,term_end3,Πληροφορίες_πολιτικού,έναρξη5,dbo:activeYearsEndDate,dbo:activeYearsStartDate,,,dbo:PrimeMinister,dbo:Politician,,,xsd:date,xsd:date,0.0294,0.1471,1,1,34,1,5,34,34,34,34,0,0,0,1,0,0,0,0,1,0,0
Infobox_street,inauguration_date,Οδός,ημερομηνία_παράδοσης,dbo:openingDate,dbo:deliveryDate,Wrong - should be the same,,dbo:Road,dbo:Road,,,xsd:date,xsd:date,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
Infobox_president,term_start,Κουτί_πληροφοριών_πολιτικού,λήξη3,dbo:activeYearsStartDate,dbo:activeYearsEndDate,,,dbo:President,,,,xsd:date,xsd:date,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
Infobox_Politician,term_end2,Πληροφορίες_πολιτικού,έναρξη2,dbo:activeYearsEndDate,dbo:activeYearsStartDate,,,dbo:Politician,dbo:Politician,,,xsd:date,xsd:date,0.0385,0.3462,1,0.9615,26,1,9,26,25,26,26,0,0,1,0,0,0,0,0,1,0,0
Infobox_settlement,elevation_min_ft,Πόλη,Υψόμετρο,dbo:minimumElevation,dbo:elevation,Correct as it is now,,,dbo:City,dbo:Place,dbo:Place,xsd:double,xsd:double,0.05,0.05,0.15,0,20,1,1,3,0,20,20,0,0,0,0,0,1,0,0,1,0,0
Infobox_Prime_Minister,term_start3,Πληροφορίες_πολιτικού,λήξη,dbo:activeYearsStartDate,dbo:activeYearsEndDate,,,dbo:PrimeMinister,dbo:Politician,,,xsd:date,xsd:date,0.0294,0.3824,1,1,34,1,13,34,34,34,34,0,0,0,1,0,0,0,0,1,0,0
Infobox_military_person,serviceyears,Infobox_Royalty,περίοδος_εξουσίας,dbo:serviceEndYear,dbo:activeYearsEndYear,,,dbo:MilitaryPerson,dbo:BritishRoyalty,dbo:MilitaryPerson,,xsd:gYear,xsd:gYear,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
Infobox_Politician,term_start4,Πληροφορίες_πολιτικού,λήξη2,dbo:activeYearsStartDate,dbo:activeYearsEndDate,,,dbo:Politician,dbo:Politician,,,xsd:date,xsd:date,0.04,0.2,1,1,25,1,5,25,25,25,25,0,0,1,0,0,0,0,0,1,0,0
Infobox_Politician,term_end1,Πληροφορίες_πολιτικού,έναρξη4,dbo:activeYearsEndDate,dbo:activeYearsStartDate,,,dbo:Politician,dbo:Politician,,,xsd:date,xsd:date,0.0385,0.0385,1,0.9615,26,1,1,26,25,26,26,0,0,1,0,0,0,0,0,1,0,0
Infobox_chancellor,order2,Πληροφορίες_πολιτικού,αξίωμα,dbo:orderInOffice,dbo:office,,,,dbo:Politician,,,xsd:string,xsd:string,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
Infobox_Organization,formation,Πληροφορίες_εταιρίας,ίδρυση,dbo:formationYear,dbo:foundingYear,,,,dbo:Company,dbo:Organisation,,xsd:gYear,xsd:gYear,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
Infobox_Politician,term_end3,Πληροφορίες_πολιτικού,έναρξη,dbo:activeYearsEndDate,dbo:activeYearsStartDate,,,dbo:Politician,dbo:Politician,,,xsd:date,xsd:date,0.0385,0.2308,1,0.9615,26,1,6,26,25,26,26,0,0,1,0,0,0,0,0,1,0,0
Infobox_islands,elevation_m,Νησί,πληθυσμός,dbo:elevation,dbo:populationTotal,,,dbo:Island,dbo:Island,dbo:Place,,xsd:double,xsd:nonNegativeInteger,0.0088,0.885,0.9027,0.8673,113,1,100,102,98,113,113,0,0,1,0,0,0,0,0,0,0,0
Infobox_president,term_end,Κουτί_πληροφοριών_πολιτικού,έναρξη,dbo:activeYearsEndDate,dbo:activeYearsStartDate,,,dbo:President,,,,xsd:date,xsd:date,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
Infobox_settlement,area_land_sq_mi,Πόλη_(Η.Π.Α.),Έκταση,dbo:areaLand,dbo:areaTotal,,,,dbo:City,dbo:Place,dbo:Place,xsd:double,xsd:double,0.0122,0.9146,0.9878,0,82,1,75,81,0,82,82,0,0,0,0,0,1,0,0,1,0,0
Infobox_president,term_start2,Κουτί_πληροφοριών_πολιτικού,λήξη3,dbo:activeYearsStartDate,dbo:activeYearsEndDate,,,dbo:President,,,,xsd:date,xsd:date,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
Infobox_Congressman,term_end1,Πληροφορίες_πολιτικού,έναρξη,dbo:activeYearsEndDate,dbo:activeYearsStartDate,,,dbo:Congressman,dbo:Politician,,,xsd:date,xsd:date,0.5,0.5,1,1,2,1,1,2,2,2,2,0,0,0,1,0,0,0,0,1,0,0
Infobox_President,death_date,Πληροφορίες_πολιτικού,λήξη,dbo:deathDate,dbo:activeYearsEndDate,,,dbo:President,dbo:Politician,dbo:Person,,xsd:date,xsd:date,0.1429,0.7143,0.8571,0,7,1,5,6,0,7,7,0,0,0,1,0,0,0,0,1,0,0
Infobox_president,term_end4,Πληροφορίες_πολιτικού,έναρξη4,dbo:activeYearsEndDate,dbo:activeYearsStartDate,,,dbo:President,dbo:Politician,,,xsd:date,xsd:date,0.125,0.125,1,1,8,1,1,8,8,8,8,0,0,0,1,0,0,0,0,1,0,0
Infobox_president,term_end6,Πληροφορίες_πολιτικού,έναρξη3,dbo:activeYearsEndDate,dbo:activeYearsStartDate,,,dbo:President,dbo:Politician,,,xsd:date,xsd:date,0.125,0.125,1,1,8,1,1,8,8,8,8,0,0,0,1,0,0,0,0,1,0,0
Infobox_Prime_Minister,term_start5,Πληροφορίες_πολιτικού,λήξη2,dbo:activeYearsStartDate,dbo:activeYearsEndDate,,,dbo:PrimeMinister,dbo:Politician,,,xsd:date,xsd:date,0.0294,0.2059,1,1,34,1,7,34,34,34,34,0,0,0,1,0,0,0,0,1,0,0
Infobox_Prime_Minister,term_start6,Πληροφορίες_πολιτικού,λήξη,dbo:activeYearsStartDate,dbo:activeYearsEndDate,,,dbo:PrimeMinister,dbo:Politician,,,xsd:date,xsd:date,0.0294,0.1765,1,1,34,1,6,34,34,34,34,0,0,0,1,0,0,0,0,1,0,0
Infobox_political_party,founded,Κουτί_πληροφοριών_πολιτικού_κόμματος,ιδρύθηκε,dbo:formationDate,dbo:foundingYear,,,dbo:PoliticalParty,dbo:PoliticalParty,dbo:Organisation,,xsd:date,xsd:gYear,0.0085,0.0339,0,0,118,1,4,0,0,118,118,0,0,1,0,0,0,0,0,0,0,0
Infobox_Officeholder,death_date,Πληροφορίες_πολιτικού,λήξη3,dbo:deathDate,dbo:activeYearsEndDate,,,,dbo:Politician,dbo:Person,,xsd:date,xsd:date,0.0833,0.3333,0,0,12,1,4,0,0,12,12,0,0,0,0,0,0,0,0,1,0,0
Infobox_president,term_end1,Κουτί_πληροφοριών_πολιτικού,έναρξη,dbo:activeYearsEndDate,dbo:activeYearsStartDate,,,dbo:President,,,,xsd:date,xsd:date,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
Infobox_Prime_Minister,term_start5,Πληροφορίες_πολιτικού,λήξη,dbo:activeYearsStartDate,dbo:activeYearsEndDate,,,dbo:PrimeMinister,dbo:Politician,,,xsd:date,xsd:date,0.0294,0.2059,1,1,34,1,7,34,34,34,34,0,0,0,1,0,0,0,0,1,0,0
Infobox_mountain,prominence_m,Βουνό_(Ελλάδα),ύψος,dbo:prominence,dbo:elevation,,,,dbo:Mountain,,dbo:Place,xsd:double,xsd:double,0.0714,0.9286,0.8571,0,14,1,13,12,0,14,14,0,0,0,0,0,0,0,0,1,0,0
Infobox_president,term_end,Κουτί_πληροφοριών_πολιτικού,έναρξη2,dbo:activeYearsEndDate,dbo:activeYearsStartDate,,,dbo:President,,,,xsd:date,xsd:date,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
Infobox_military_person,serviceyears,Infobox_Royalty,περίοδος_εξουσίας,dbo:serviceStartYear,dbo:activeYearsStartYear,,,dbo:MilitaryPerson,dbo:BritishRoyalty,dbo:MilitaryPerson,,xsd:gYear,xsd:gYear,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
Infobox_politician,term_start,Πληροφορίες_πολιτικού,λήξη,dbo:activeYearsStartDate,dbo:activeYearsEndDate,,,dbo:Politician,dbo:Politician,,,xsd:date,xsd:date,0.3333,1,1,1,3,1,3,3,3,3,3,0,0,1,0,0,0,0,0,1,0,0
Infobox_chancellor,order2,Πληροφορίες_πολιτικού,αξίωμα3,dbo:orderInOffice,dbo:office,,,,dbo:Politician,,,xsd:string,xsd:string,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
Infobox_chancellor,order2,Πληροφορίες_πολιτικού,αξίωμα2,dbo:orderInOffice,dbo:office,,,,dbo:Politician,,,xsd:string,xsd:string,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
Infobox_Prime_Minister,term_start,Πληροφορίες_πολιτικού,λήξη,dbo:activeYearsStartDate,dbo:activeYearsEndDate,,,dbo:PrimeMinister,dbo:Politician,,,xsd:date,xsd:date,0.0294,0.6765,1,1,34,1,23,34,34,34,34,0,0,0,1,0,0,0,0,1,0,0
Infobox_president,term_start2,Κουτί_πληροφοριών_πολιτικού,λήξη4,dbo:activeYearsStartDate,dbo:activeYearsEndDate,,,dbo:President,,,,xsd:date,xsd:date,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
Infobox_chancellor,order,Πληροφορίες_πολιτικού,αξίωμα2,dbo:orderInOffice,dbo:office,,,,dbo:Politician,,,xsd:string,xsd:string,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
Infobox_F1_driver,Last_position,Οδηγός_Φ1,νίκες,dbo:lastPosition,dbo:wins,Correct as it is now,,dbo:FormulaOneRacer,dbo:FormulaOneRacer,dbo:FormulaOneRacer,dbo:Athlete,xsd:positiveInteger,xsd:nonNegativeInteger,0.3333,0.6667,0,0,3,1,2,0,0,3,3,0,0,1,0,0,0,1,0,0,0,0
Infobox_Politician,term_end,Πληροφορίες_πολιτικού,έναρξη4,dbo:activeYearsEndDate,dbo:activeYearsStartDate,,,dbo:Politician,dbo:Politician,,,xsd:date,xsd:date,0.0385,0.1154,1,0.9615,26,1,3,26,25,26,26,0,0,1,0,0,0,0,0,1,0,0
Infobox_president,term_end5,Πληροφορίες_πολιτικού,έναρξη3,dbo:activeYearsEndDate,dbo:activeYearsStartDate,,,dbo:President,dbo:Politician,,,xsd:date,xsd:date,0.125,0.125,1,1,8,1,1,8,8,8,8,0,0,0,1,0,0,0,0,1,0,0
Infobox_Politician,term_start5,Πληροφορίες_πολιτικού,λήξη3,dbo:activeYearsStartDate,dbo:activeYearsEndDate,,,dbo:Politician,dbo:Politician,,,xsd:date,xsd:date,0.04,0.16,1,1,25,1,4,25,25,25,25,0,0,1,0,0,0,0,0,1,0,0
Infobox_president,term_start4,Πληροφορίες_πολιτικού,λήξη4,dbo:activeYearsStartDate,dbo:activeYearsEndDate,,,dbo:President,dbo:Politician,,,xsd:date,xsd:date,0.125,0.125,1,1,8,1,1,8,8,8,8,0,0,0,1,0,0,0,0,1,0,0
Infobox_Archbishop,death_date,Πληροφορίες_πολιτικού,λήξη2,dbo:deathDate,dbo:activeYearsEndDate,,,,dbo:Politician,dbo:Person,,xsd:date,xsd:date,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
Infobox_Politician,term_start4,Πληροφορίες_πολιτικού,λήξη3,dbo:activeYearsStartDate,dbo:activeYearsEndDate,,,dbo:Politician,dbo:Politician,,,xsd:date,xsd:date,0.04,0.2,1,1,25,1,5,25,25,25,25,0,0,1,0,0,0,0,0,1,0,0
Infobox_president,term_start3,Πληροφορίες_πολιτικού,λήξη3,dbo:activeYearsStartDate,dbo:activeYearsEndDate,,,dbo:President,dbo:Politician,,,xsd:date,xsd:date,0.125,0.125,1,1,8,1,1,8,8,8,8,0,0,0,1,0,0,0,0,1,0,0
Infobox_Politician,term_start2,Πληροφορίες_πολιτικού,λήξη4,dbo:activeYearsStartDate,dbo:activeYearsEndDate,,,dbo:Politician,dbo:Politician,,,xsd:date,xsd:date,0.04,0.12,1,1,25,1,3,25,25,25,25,0,0,1,0,0,0,0,0,1,0,0
Infobox_Prime_Minister,term_start3,Πληροφορίες_πολιτικού,λήξη6,dbo:activeYearsStartDate,dbo:activeYearsEndDate,,,dbo:PrimeMinister,dbo:Politician,,,xsd:date,xsd:date,0.0294,0.0588,1,1,34,1,2,34,34,34,34,0,0,0,1,0,0,0,0,1,0,0
Infobox_company,operating_income,Πληροφορίες_εταιρίας,κέρδη,dbo:operatingIncome,dbo:netIncome,,,,dbo:Company,dbo:Company,dbo:Company,xsd:double,xsd:double,0.0526,0.9474,0.9474,0,19,1,18,18,0,19,19,0,0,0,0,0,1,0,0,1,0,0
Infobox_river,elevation,Ποταμός,ύψος_εκβολών,dbo:elevation,dbo:mouthElevation,,,dbo:River,dbo:River,dbo:Place,,xsd:double,xsd:double,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
Infobox_president,death_date,Πληροφορίες_πολιτικού,λήξη4,dbo:deathDate,dbo:activeYearsEndDate,,,dbo:President,dbo:Politician,dbo:Person,,xsd:date,xsd:date,0.2,0.2,1,0,5,1,1,5,0,5,5,0,0,0,1,0,0,0,0,1,0,0
Infobox_Prime_Minister,term_start,Πληροφορίες_πολιτικού,λήξη5,dbo:activeYearsStartDate,dbo:activeYearsEndDate,,,dbo:PrimeMinister,dbo:Politician,,,xsd:date,xsd:date,0.0294,0.0882,1,1,34,1,3,34,34,34,34,0,0,0,1,0,0,0,0,1,0,0
Infobox_Politician,term_start4,Πληροφορίες_πολιτικού,λήξη,dbo:activeYearsStartDate,dbo:activeYearsEndDate,,,dbo:Politician,dbo:Politician,,,xsd:date,xsd:date,0.04,0.2,1,1,25,1,5,25,25,25,25,0,0,1,0,0,0,0,0,1,0,0
Infobox_president,term_start5,Πληροφορίες_πολιτικού,λήξη4,dbo:activeYearsStartDate,dbo:activeYearsEndDate,,,dbo:President,dbo:Politician,,,xsd:date,xsd:date,0.125,0.125,1,1,8,1,1,8,8,8,8,0,0,0,1,0,0,0,0,1,0,0
Infobox_Monarch,reign,Infobox_Royalty,περίοδος_εξουσίας,dbo:activeYearsEndYear,dbo:activeYearsStartYear,,,,dbo:BritishRoyalty,,,xsd:gYear,xsd:gYear,0.125,0.875,0.875,1,8,1,7,7,8,8,8,0,0,0,0,0,0,0,0,1,0,0
Infobox_Prime_Minister,term_start5,Πληροφορίες_πολιτικού,λήξη6,dbo:activeYearsStartDate,dbo:activeYearsEndDate,,,dbo:PrimeMinister,dbo:Politician,,,xsd:date,xsd:date,0.0294,0.0588,1,1,34,1,2,34,34,34,34,0,0,0,1,0,0,0,0,1,0,0
Infobox_political_party,dissolved,Κουτί_πληροφοριών_πολιτικού_κόμματος,διαλύθηκε,dbo:extinctionDate,dbo:closingDate,,,dbo:PoliticalParty,dbo:PoliticalParty,,,xsd:date,xsd:date,0.1429,0,0,0,7,1,0,0,0,7,7,0,0,1,0,0,0,0,0,1,0,0
Infobox_president,term_end1,Πληροφορίες_πολιτικού,έναρξη,dbo:activeYearsEndDate,dbo:activeYearsStartDate,,,dbo:President,dbo:Politician,,,xsd:date,xsd:date,0.125,0.125,1,1,8,1,1,8,8,8,8,0,0,0,1,0,0,0,0,1,0,0
Infobox_president,term_start1,Κουτί_πληροφοριών_πολιτικού,λήξη3,dbo:activeYearsStartDate,dbo:activeYearsEndDate,,,dbo:President,,,,xsd:date,xsd:date,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
Infobox_president,term_end6,Πληροφορίες_πολιτικού,έναρξη4,dbo:activeYearsEndDate,dbo:activeYearsStartDate,,,dbo:President,dbo:Politician,,,xsd:date,xsd:date,0.125,0.125,1,1,8,1,1,8,8,8,8,0,0,0,1,0,0,0,0,1,0,0
Infobox_Political_Party,dissolution,Κουτί_πληροφοριών_πολιτικού_κόμματος,διαλύθηκε,dbo:extinctionDate,dbo:closingDate,,,,dbo:PoliticalParty,,,xsd:date,xsd:date,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
Infobox_Prime_Minister,term_end7,Πληροφορίες_πολιτικού,έναρξη2,dbo:activeYearsEndDate,dbo:activeYearsStartDate,,,dbo:PrimeMinister,dbo:Politician,,,xsd:date,xsd:date,0.0294,0.0588,1,1,34,1,2,34,34,34,34,0,0,0,1,0,0,0,0,1,0,0
Infobox_president,term_end5,Πληροφορίες_πολιτικού,έναρξη4,dbo:activeYearsEndDate,dbo:activeYearsStartDate,,,dbo:President,dbo:Politician,,,xsd:date,xsd:date,0.125,0.125,1,1,8,1,1,8,8,8,8,0,0,0,1,0,0,0,0,1,0,0
Infobox_Politician,term_end3,Πληροφορίες_πολιτικού,έναρξη5,dbo:activeYearsEndDate,dbo:activeYearsStartDate,,,dbo:Politician,dbo:Politician,,,xsd:date,xsd:date,0.0385,0.1154,1,0.9615,26,1,3,26,25,26,26,0,0,1,0,0,0,0,0,1,0,0
Infobox_Prime_Minister,term_start5,Πληροφορίες_πολιτικού,λήξη7,dbo:activeYearsStartDate,dbo:activeYearsEndDate,,,dbo:PrimeMinister,dbo:Politician,,,xsd:date,xsd:date,0.0294,0.0294,1,1,34,1,1,34,34,34,34,0,0,0,1,0,0,0,0,1,0,0
Persondata,DATE_OF_DEATH,Πληροφορίες_πολιτικού,λήξη,dbo:deathDate,dbo:activeYearsEndDate,,,dbo:Person,dbo:Politician,dbo:Person,,xsd:date,xsd:date,0.0625,0.9375,0.0625,0,16,1,15,1,0,16,16,0,0,0,0,1,0,0,0,1,0,0
Infobox_chancellor,order3,Πληροφορίες_πολιτικού,αξίωμα2,dbo:orderInOffice,dbo:office,,,,dbo:Politician,,,xsd:string,xsd:string,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
Infobox_president,death_date,Πληροφορίες_πολιτικού,λήξη2,dbo:deathDate,dbo:activeYearsEndDate,,,dbo:President,dbo:Politician,dbo:Person,,xsd:date,xsd:date,0.2,0.6,1,0,5,1,3,5,0,5,5,0,0,0,1,0,0,0,0,1,0,0
Infobox_Prime_Minister,term_end2,Πληροφορίες_πολιτικού,έναρξη6,dbo:activeYearsEndDate,dbo:activeYearsStartDate,,,dbo:PrimeMinister,dbo:Politician,,,xsd:date,xsd:date,0.0294,0.0588,1,1,34,1,2,34,34,34,34,0,0,0,1,0,0,0,0,1,0,0
Infobox_stadium,capacity,Κουτί_Πληροφοριών_Σταδίων,Συνολική_Χωρητικότητα,dbo:seatingCapacity,dbo:capacity,,,dbo:Stadium,dbo:Stadium,dbo:Building,,xsd:nonNegativeInteger,xsd:nonNegativeInteger,0.3333,0.6667,0,0,3,1,2,0,0,3,3,0,0,1,0,0,0,0,0,1,0,0
Infobox_Prime_Minister,term_end9,Πληροφορίες_πολιτικού,έναρξη3,dbo:activeYearsEndDate,dbo:activeYearsStartDate,,,dbo:PrimeMinister,dbo:Politician,,,xsd:date,xsd:date,0.0294,0.0294,1,1,34,1,1,34,34,34,34,0,0,0,1,0,0,0,0,1,0,0
Infobox_Politician,term_start2,Πληροφορίες_πολιτικού,λήξη5,dbo:activeYearsStartDate,dbo:activeYearsEndDate,,,dbo:Politician,dbo:Politician,,,xsd:date,xsd:date,0.04,0.2,1,1,25,1,5,25,25,25,25,0,0,1,0,0,0,0,0,1,0,0
Infobox_Scottish_island,area,Πληροφορίες_Χώρας,έκταση,dbo:areaTotal,dbo:areaMetro,,,dbo:Island,dbo:Country,dbo:Place,,xsd:double,xsd:double,0.5,0.5,0,0,2,1,1,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0
Infobox_Politician,term_start5,Πληροφορίες_πολιτικού,λήξη4,dbo:activeYearsStartDate,dbo:activeYearsEndDate,,,dbo:Politician,dbo:Politician,,,xsd:date,xsd:date,0.04,0.12,1,1,25,1,3,25,25,25,25,0,0,1,0,0,0,0,0,1,0,0
Infobox_F1_driver,Championships,Οδηγός_Φ1,ταχύτεροι_γύροι,dbo:championships,dbo:fastestLap,,,dbo:FormulaOneRacer,dbo:FormulaOneRacer,dbo:FormulaOneRacer,dbo:FormulaOneRacer,xsd:nonNegativeInteger,xsd:nonNegativeInteger,0.0909,0.9091,0.5455,0.8182,11,1,10,6,9,11,11,0,0,1,0,0,1,0,0,1,0,0
Infobox_president,term_end3,Κουτί_πληροφοριών_πολιτικού,έναρξη,dbo:activeYearsEndDate,dbo:activeYearsStartDate,,,dbo:President,,,,xsd:date,xsd:date,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
Infobox_Prime_Minister,term_start3,Πληροφορίες_πολιτικού,λήξη3,dbo:activeYearsStartDate,dbo:activeYearsEndDate,,,dbo:PrimeMinister,dbo:Politician,,,xsd:date,xsd:date,0.0294,0.2353,1,1,34,1,8,34,34,34,34,0,0,0,1,0,0,0,0,1,0,0
Infobox_monarch,reign,Infobox_Royalty,περίοδος_εξουσίας3,dbo:activeYearsEndYear,dbo:activeYearsStartYear,,,dbo:Monarch,dbo:BritishRoyalty,,,xsd:gYear,xsd:gYear,0.011,0.011,0.8022,0.9341,91,1,1,73,85,91,91,0,0,0,0,0,0,0,0,1,0,0
Infobox_Politician,term_start4,Πληροφορίες_πολιτικού,λήξη4,dbo:activeYearsStartDate,dbo:activeYearsEndDate,,,dbo:Politician,dbo:Politician,,,xsd:date,xsd:date,0.04,0.12,1,1,25,1,3,25,25,25,25,0,0,1,0,0,0,0,0,1,0,0
Infobox_prime_minister,death_date,Πληροφορίες_πολιτικού,λήξη2,dbo:deathDate,dbo:activeYearsEndDate,,,,dbo:Politician,dbo:Person,,xsd:date,xsd:date,0.25,0.75,0,0,4,1,3,0,0,4,4,0,0,0,0,0,0,0,0,1,0,0
