Template A,Attribute A,Template B,Attribute B,Property A,Property B,Annotation,Notes (in case of confusion),Class A,Class B,Domain Property A, Domain Property B, Range Property A, Range Property B,C1,C2,C3a,C3b,M1,M2,M3,M4a,M4b,M5a,M5b,TB1,TB2,TB3,TB4,TB5,TB6,TB7,TB8,TB9,TB10,TB11
Ficha_de_deportista,nacionalidad,Infobox_Fußballspieler,nationalmannschaft,dbo:nationality,dbo:nationalTeam,Correct as it is now,,dbo:Athlete,dbo:SoccerPlayer,dbo:Person,dbo:Athlete,dbo:Country,dbo:SportsTeam,0.0002,0.9998,0.0527,0,4835,1,4834,255,0,4835,4835,0,0,0,0,0,0,0,0,0,0,0
Ficha_de_película,reparto,Infobox_Film,DRB,dbo:starring,dbo:writer,Correct as it is now,,dbo:Film,dbo:Film,dbo:Work,dbo:Work,dbo:Actor,dbo:Person,0.077,0.9562,0.597,0.9646,5000,385,4781,2985,4823,5000,5000,0,0,1,0,0,1,0,0,0,0,0
Ficha_de_película,reparto,Infobox_Film,PRO,dbo:starring,dbo:producer,Correct as it is now,,dbo:Film,dbo:Film,dbo:Work,dbo:Work,dbo:Actor,dbo:Agent,0.0902,0.9579,0.5078,0.9686,4677,422,4480,2375,4530,4677,4677,0,0,1,0,0,1,0,0,0,0,0
Ficha_de_película,reparto,Infobox_Film,KAMERA,dbo:starring,dbo:cinematography,Correct as it is now,,dbo:Film,dbo:Film,dbo:Work,dbo:Film,dbo:Actor,dbo:Person,0.0009,0.9596,0.1569,0.9883,4352,4,4176,683,4301,4352,4352,0,0,1,0,0,0,0,0,0,0,0
Ficha_de_película,dirección,Infobox_Film,MUSIK,dbo:director,dbo:musicComposer,Correct as it is now,,dbo:Film,dbo:Film,dbo:Film,dbo:Work,dbo:Person,dbo:MusicalArtist,0.021,0.9326,0.6197,0.9613,4420,93,4122,2739,4249,4420,4420,0,0,1,0,0,0,0,0,0,0,0
Ficha_de_deportista,club,Infobox_Fußballspieler,jugendvereine,dbo:team,dbo:youthClub,Wrong - should be the same,,dbo:Athlete,dbo:SoccerPlayer,,dbo:Athlete,dbo:SportsTeam,dbo:SportsTeam,0.1263,0.9139,0,0,3856,487,3524,0,0,3856,3856,0,0,0,0,0,0,0,0,1,0,0
Ficha_de_película,guion,Infobox_Film,DS,dbo:writer,dbo:starring,Correct as it is now,,dbo:Film,dbo:Film,dbo:Work,dbo:Work,dbo:Person,dbo:Actor,0.1132,0.9299,0.8539,0.8924,3764,426,3500,3214,3359,3764,3764,0,0,1,0,0,1,0,0,0,0,0
Ficha_de_película,dirección,Infobox_Film,KAMERA,dbo:director,dbo:cinematography,Correct as it is now,,dbo:Film,dbo:Film,dbo:Film,dbo:Film,dbo:Person,dbo:Person,0.0215,0.9285,0.1702,0.9624,3720,80,3454,633,3580,3720,3720,0,0,1,0,0,1,0,0,1,0,0
Ficha_de_película,música,Infobox_Film,DS,dbo:musicComposer,dbo:starring,Correct as it is now,,dbo:Film,dbo:Film,dbo:Work,dbo:Work,dbo:MusicalArtist,dbo:Actor,0.0214,0.9549,0.8758,0.9547,3551,76,3391,3110,3390,3551,3551,0,0,1,0,0,1,0,0,0,0,0
Ficha_de_película,música,Infobox_Film,REG,dbo:musicComposer,dbo:director,Correct as it is now,,dbo:Film,dbo:Film,dbo:Work,dbo:Film,dbo:MusicalArtist,dbo:Person,0.0243,0.9365,0.7948,0.9476,3495,85,3273,2778,3312,3495,3495,0,0,1,0,0,0,0,0,0,0,0
Ficha_de_película,dirección,Infobox_Film,PRO,dbo:director,dbo:producer,Correct as it is now,,dbo:Film,dbo:Film,dbo:Film,dbo:Work,dbo:Person,dbo:Agent,0.3321,0.7741,0.3632,0.7982,3984,1323,3084,1447,3180,3984,3984,0,0,1,0,0,0,0,0,0,0,0
